"Unterseriennummer",0,""
"Probennummer",5," "
18.94,37.3131,1.77441,4.32554
18.98,37.4324,1.77837,4.32158
19.2,38.0798,1.80052,4.29943
19.42,38.7102,1.82243,4.27752
19.64,39.3577,1.84445,4.25549
19.86,40.0392,1.86636,4.23358
20.06,40.6355,1.88647,4.21347
20.28,41.317,1.9085,4.19145
20.48,41.9134,1.92843,4.17152
20.7,42.5778,1.95052,4.14943
20.92,43.2594,1.97243,4.12752
20.94,43.3275,1.97447,4.12548
21.14,43.8898,1.99446,4.10549
21.28,44.2816,2.00838,4.09156
21.38,43.4468,2.0127,4.08724
21.58,41.4533,2.01312,4.08682
21.8,40.1585,2.01306,4.08688
22,39.3917,2.013,4.08694
22.22,38.625,2.013,4.08694
22.42,38.1139,2.013,4.08694
22.64,37.5857,2.013,4.08694
22.86,37.1257,2.013,4.08694
23.06,36.7849,2.013,4.08694
23.28,36.4101,2.013,4.08694
23.48,36.1034,2.013,4.08694
23.7,35.7456,2.013,4.08694
23.92,35.473,2.013,4.08694
24.14,35.2174,2.013,4.08694
24.36,34.9278,2.013,4.08694
24.56,34.7574,2.013,4.08694
24.78,34.4848,2.013,4.08694
24.98,34.2633,2.013,4.08694
25.2,34.0929,2.013,4.08694
25.42,33.8714,2.013,4.08694
25.64,33.7011,2.013,4.08694
25.86,33.4966,2.013,4.08694
26.06,33.3433,2.013,4.08694
26.28,33.1899,2.013,4.08694
26.48,33.0196,2.013,4.08694
26.7,32.8662,2.013,4.08694
26.92,32.7299,2.013,4.08694
27.14,32.5766,2.013,4.08694
27.36,32.4232,2.013,4.08694
27.56,32.304,2.013,4.08694
27.78,32.1506,2.013,4.08694
27.98,32.0995,2.013,4.08694
28.2,31.895,2.013,4.08694
28.42,31.8269,2.013,4.08694
28.64,31.7417,2.013,4.08694
28.86,31.5713,2.013,4.08694
29.06,31.5202,2.013,4.08694
29.28,31.3839,2.013,4.08694
29.48,31.2987,2.013,4.08694
29.7,31.2306,2.013,4.08694
29.92,31.0943,2.013,4.08694
30.14,31.0261,2.013,4.08694
30.36,30.975,2.013,4.08694
30.56,30.7876,2.01306,4.08688
30.78,30.7194,2.013,4.08694
30.98,30.6513,2.013,4.08694
31.2,30.5661,2.013,4.08694
31.42,30.4979,2.013,4.08694
31.64,30.4298,2.013,4.08694
31.86,30.3446,2.013,4.08694
32.06,30.2764,2.013,4.08694
32.28,30.1742,2.013,4.08694
32.48,30.1061,2.013,4.08694
32.7,29.9868,2.013,4.08694
32.92,29.9698,2.013,4.08694
33.14,29.8846,2.013,4.08694
33.36,29.7994,2.013,4.08694
33.56,29.7483,2.013,4.08694
33.78,29.646,2.013,4.08694
33.98,29.612,2.013,4.08694
34.2,29.5438,2.013,4.08694
34.42,29.4927,2.013,4.08694
34.64,29.4586,2.013,4.08694
34.86,29.3394,2.013,4.08694
35.06,29.3394,2.013,4.08694
35.28,29.2201,2.013,4.08694
35.48,29.1349,2.013,4.08694
35.7,29.1008,2.013,4.08694
35.92,29.0327,2.013,4.08694
36.14,28.9475,2.013,4.08694
36.36,28.9816,2.013,4.08694
36.56,28.9134,2.013,4.08694
36.78,28.8282,2.013,4.08694
36.98,28.8453,2.013,4.08694
37.2,28.7601,2.013,4.08694
37.42,28.726,2.013,4.08694
37.64,28.6408,2.013,4.08694
37.86,28.5897,2.013,4.08694
38.06,28.4875,2.013,4.08694
38.28,28.4704,2.013,4.08694
38.48,28.4704,2.013,4.08694
38.7,28.3852,2.013,4.08694
38.92,28.3171,2.013,4.08694
39.14,28.3341,2.013,4.08694
39.36,28.266,2.013,4.08694
39.56,28.2489,2.013,4.08694
39.78,28.2148,2.013,4.08694
39.98,28.1467,2.013,4.08694
40.2,28.0956,2.013,4.08694
40.42,28.0445,2.013,4.08694
40.64,27.9422,2.013,4.08694
40.86,27.9082,2.013,4.08694
41.06,27.8911,2.013,4.08694
41.28,27.823,2.013,4.08694
41.48,27.8059,2.013,4.08694
41.7,27.7207,2.013,4.08694
41.92,27.6867,2.013,4.08694
42.14,27.6696,2.013,4.08694
42.36,27.6356,2.013,4.08694
42.56,27.5844,2.013,4.08694
42.78,27.5844,2.013,4.08694
42.98,27.5504,2.013,4.08694
43.2,27.4993,2.013,4.08694
43.42,27.4141,2.013,4.08694
43.64,27.4481,2.013,4.08694
43.86,27.4311,2.013,4.08694
44.06,27.3459,2.013,4.08694
44.28,27.3459,2.013,4.08694
44.48,27.2948,2.013,4.08694
44.7,27.3118,2.013,4.08694
44.92,27.1755,2.013,4.08694
45.14,27.2096,2.013,4.08694
45.36,27.1074,2.013,4.08694
45.56,27.0563,2.013,4.08694
45.78,27.0392,2.013,4.08694
45.98,27.0052,2.013,4.08694
46.2,27.0052,2.013,4.08694
46.42,26.92,2.013,4.08694
46.64,26.8518,2.013,4.08694
46.86,26.8518,2.013,4.08694
47.06,26.8177,2.013,4.08694
47.28,26.8348,2.013,4.08694
47.48,26.7496,2.013,4.08694
47.7,26.7325,2.013,4.08694
47.92,26.6814,2.013,4.08694
48.14,26.6814,2.013,4.08694
48.36,26.6644,2.013,4.08694
48.56,26.5622,2.013,4.08694
48.78,26.5962,2.013,4.08694
48.98,26.5622,2.013,4.08694
49.2,26.5281,2.013,4.08694
49.42,26.494,2.013,4.08694
49.64,26.477,2.013,4.08694
49.86,26.4599,2.013,4.08694
50.06,26.3918,2.013,4.08694
50.28,26.3577,2.013,4.08694
50.48,26.3066,2.013,4.08694
50.7,26.3407,2.013,4.08694
50.92,26.2725,2.013,4.08694
51.14,26.2384,2.013,4.08694
51.36,26.2214,2.013,4.08694
51.56,26.1703,2.013,4.08694
51.78,26.1703,2.013,4.08694
51.98,26.1533,2.013,4.08694
52.2,26.1192,2.013,4.08694
52.42,26.1192,2.013,4.08694
52.64,26.051,2.013,4.08694
52.86,25.9999,2.013,4.08694
53.06,25.9999,2.013,4.08694
53.28,25.9829,2.013,4.08694
53.48,25.9147,2.013,4.08694
53.7,25.8806,2.013,4.08694
53.92,25.8466,2.013,4.08694
54.14,25.8806,2.013,4.08694
54.36,25.8466,2.013,4.08694
54.56,25.8125,2.013,4.08694
54.78,25.7443,2.013,4.08694
54.98,25.7614,2.013,4.08694
55.2,25.7955,2.013,4.08694
55.42,25.7273,2.013,4.08694
55.64,25.7273,2.013,4.08694
55.86,25.6762,2.013,4.08694
56.06,25.6762,2.013,4.08694
56.28,25.608,2.013,4.08694
56.48,25.5569,2.013,4.08694
56.7,25.5569,2.013,4.08694
56.92,25.4888,2.013,4.08694
57.14,25.4717,2.013,4.08694
57.36,25.4717,2.013,4.08694
57.56,25.4206,2.013,4.08694
57.78,25.4377,2.013,4.08694
57.98,25.4206,2.013,4.08694
58.2,25.4206,2.013,4.08694
58.42,25.3695,2.013,4.08694
58.64,25.4036,2.013,4.08694
58.86,25.3354,2.013,4.08694
59.06,25.3184,2.013,4.08694
59.28,25.3354,2.013,4.08694
59.48,25.2843,2.013,4.08694
59.7,25.2162,2.013,4.08694
59.92,25.2162,2.013,4.08694
60.14,25.1821,2.013,4.08694
60.36,25.1821,2.013,4.08694
60.56,25.1651,2.013,4.08694
60.78,25.1991,2.013,4.08694
60.98,25.1821,2.013,4.08694
61.2,25.131,2.013,4.08694
61.42,25.0969,2.013,4.08694
61.64,25.0628,2.013,4.08694
61.86,25.0628,2.013,4.08694
62.06,25.0117,2.013,4.08694
62.28,25.0117,2.013,4.08694
62.48,24.9947,2.013,4.08694
62.7,25.0117,2.013,4.08694
62.92,24.9606,2.013,4.08694
63.14,24.9776,2.013,4.08694
63.36,24.9265,2.013,4.08694
63.56,24.8754,2.013,4.08694
63.78,24.8754,2.013,4.08694
63.98,24.8584,2.013,4.08694
64.2,24.8754,2.013,4.08694
64.42,24.8754,2.013,4.08694
64.64,24.7902,2.013,4.08694
64.86,24.8073,2.013,4.08694
65.06,24.8073,2.013,4.08694
65.28,24.705,2.013,4.08694
65.48,24.688,2.013,4.08694
65.7,24.6539,2.013,4.08694
65.92,24.6369,2.013,4.08694
66.14,24.6198,2.013,4.08694
66.28,24.6369,2.013,4.08694
66.32,24.6198,2.013,4.08694
66.36,24.6369,2.013,4.08694
66.56,24.5687,2.013,4.08694
66.78,24.1769,2.01156,4.08838
66.98,20.4967,1.99182,4.10813
67.2,17.3617,1.96967,4.13028
67.42,14.823,1.94764,4.15231
67.64,12.8466,1.92561,4.17434
67.86,11.245,1.90364,4.19631
68.06,10.0865,1.88353,4.21642
68.28,9.20049,1.8615,4.23845
68.48,8.4849,1.84169,4.25825
68.7,7.8545,1.81966,4.28028
68.92,7.22409,1.79757,4.30237
69.14,6.72999,1.77555,4.3244
69.16,6.69592,1.77363,4.32632
69.36,6.30404,1.75364,4.34631
69.56,5.92921,1.73359,4.36636
69.78,5.45214,1.71168,4.38827
69.98,5.12842,1.69169,4.40826
70.2,4.77063,1.66966,4.43029
70.42,4.37875,1.64763,4.45231
70.64,4.05503,1.6256,4.47434
70.86,3.69724,1.60351,4.49643
71.06,3.4587,1.58365,4.5163
71.16,3.37351,1.57362,4.52633
71.28,3.1861,1.56156,4.53839
71.48,2.86238,1.54163,4.55832
71.7,2.64088,1.5196,4.58035
71.92,2.40235,1.49763,4.60232
72.14,2.18086,1.47566,4.62429
72.36,1.92529,1.45363,4.64632
72.56,1.75491,1.43358,4.66636
72.78,1.56749,1.41167,4.68827
72.98,1.36304,1.39175,4.7082
73.16,1.14154,1.3735,4.72645
73.2,1.14154,1.3696,4.73035
73.42,1.00524,1.34763,4.75232
73.64,0.83486,1.32566,4.77429
73.86,0.647442,1.30375,4.7962
74.06,0.494101,1.28364,4.81631
74.28,0.340759,1.26155,4.8384
74.48,0.153342,1.24174,4.8582
74.7,0.102228,1.21965,4.88029
74.92,-0.102228,1.19763,4.90232
75.14,-0.238531,1.17566,4.92429
75.18,-0.255569,1.17163,4.92831
75.36,-0.374835,1.15363,4.94632
75.56,-0.494101,1.13364,4.96631
75.78,-0.596328,1.11167,4.98828
75.98,-0.698556,1.09168,5.00827
76.2,-0.851898,1.06965,5.03029
76.42,-0.920049,1.04756,5.05238
76.64,-1.00524,1.02559,5.07435
76.86,-1.1245,1.00356,5.09638
77.08,-1.20969,0.981595,5.11835
77.18,-1.26081,0.971631,5.12832
77.3,-1.29488,0.959626,5.14032
77.5,-1.346,0.939698,5.16025
77.72,-1.43119,0.917729,5.18222
77.92,-1.46526,0.89762,5.20233
78.14,-1.60157,0.875591,5.22436
78.36,-1.7038,0.853742,5.2462
78.56,-1.68676,0.833633,5.26631
78.78,-1.77195,0.811724,5.28822
78.98,-1.82306,0.791676,5.30827
79.18,-1.82306,0.771568,5.32838
79.2,-1.80602,0.769647,5.3303
79.42,-1.87417,0.747678,5.35227
79.64,-1.90825,0.725709,5.37424
79.86,-1.89121,0.703559,5.39639
80.06,-1.89121,0.683631,5.41632
80.28,-1.92529,0.661602,5.43834
80.48,-1.92529,0.641734,5.45821
80.7,-1.80602,0.619704,5.48024
80.92,-1.58453,0.597615,5.50233
81.14,-1.31192,0.575586,5.52436
81.2,-1.20969,0.569644,5.5303
81.36,-0.903011,0.553617,5.54633
81.56,-0.596328,0.533569,5.56638
81.78,-0.340759,0.511599,5.58835
81.98,-0.323721,0.491551,5.6084
82.2,-0.255569,0.469762,5.63018
82.42,-0.272607,0.447613,5.65233
82.64,-0.289645,0.425704,5.67424
82.86,-0.306683,0.403554,5.69639
83.06,-0.272607,0.383626,5.71632
83.22,-0.255569,0.367539,5.73241
83.3,-0.255569,0.359616,5.74033
83.5,-0.272607,0.339628,5.76032
83.72,-0.306683,0.317599,5.78235
83.92,-0.255569,0.29761,5.80234
84.14,-0.272607,0.275641,5.82431
84.36,-0.255569,0.253612,5.84633
84.56,-0.221493,0.233624,5.86632
84.78,-0.255569,0.211654,5.88829
84.98,-0.255569,0.191666,5.90828
85.2,-0.289645,0.169757,5.93019
85.22,-0.255569,0.167536,5.93241
85.42,-0.289645,0.147608,5.95234
85.64,-0.272607,0.125699,5.97425
85.86,-0.255569,0.103549,5.9964
86.06,-0.238531,0.0835611,6.01639
86.28,-0.204455,0.061592,6.03835
86.48,-0.289645,0.0416637,6.05828
86.7,-0.272607,0.0195745,6.08037
86.88,-0.255569,0.0019271,6.09802
86.96,-0.255569,0.000186377,6.09976
86.98,-0.255569,0.000126352,6.09982
87.18,-0.306683,-5.37227e-005,6.1
87.42,-0.289645,6.30234e-006,6.09994
87.64,-0.255569,6.30234e-006,6.09994
87.86,-0.306683,6.30234e-006,6.09994
88.08,-0.255569,0.00330768,6.09664
88.3,-0.255569,0.0254569,6.07449
88.5,-0.238531,0.0453252,6.05462
88.72,-0.255569,0.0673544,6.03259
88.92,-0.221493,0.0874027,6.01254
89.14,-0.255569,0.109432,5.99051
89.36,-0.238531,0.131461,5.96849
89.56,-0.204455,0.151449,5.9485
89.78,-0.289645,0.173419,5.92653
89.98,-0.238531,0.193407,5.90654
90.2,-0.187417,0.215376,5.88457
90.42,-0.204455,0.237525,5.86242
90.64,-0.272607,0.259374,5.84057
90.86,-0.272607,0.281404,5.81854
91.06,-0.238531,0.301512,5.79843
91.28,-0.238531,0.323361,5.77659
91.48,-0.255569,0.343409,5.75654
91.72,-0.238531,0.367479,5.73247
91.74,-0.272607,0.36946,5.73049
91.92,-0.289645,0.387348,5.7126
92.14,-0.255569,0.409497,5.69045
92.36,-0.255569,0.431466,5.66848
92.56,-0.255569,0.451514,5.64843
92.8,-0.238531,0.475404,5.62454
93,-0.255569,0.495393,5.60455
93.22,-0.136304,0.517362,5.58259
93.42,-0.153342,0.53753,5.56242
93.64,6.09907e-009,0.559499,5.54045
93.74,0.136304,0.569463,5.53048
93.86,0.272607,0.581408,5.51854
94.06,0.545214,0.601517,5.49843
94.28,0.885974,0.623366,5.47658
94.48,1.24377,0.643474,5.45647
94.7,1.66972,0.665383,5.43456
94.92,2.09567,0.687473,5.41247
95.14,2.43643,0.709502,5.39044
95.36,2.76015,0.731471,5.36848
95.56,3.08387,0.751519,5.34843
95.74,3.33944,0.769467,5.33048
95.78,3.40759,0.773428,5.32652
95.98,3.78243,0.793417,5.30653
96.2,4.14022,0.815386,5.28456
96.42,4.51506,0.837475,5.26247
96.64,4.8047,0.859444,5.2405
96.86,5.21361,0.881413,5.21853
97.06,5.46918,0.901402,5.19855
97.28,5.91217,0.923491,5.17646
97.48,6.11662,0.943479,5.15647
97.7,6.47442,0.965388,5.13456
97.76,6.59369,0.971451,5.1285
97.92,6.84926,0.987418,5.11253
98.14,7.15594,1.00945,5.0905
98.36,7.51374,1.03148,5.06847
98.56,7.8545,1.05158,5.04836
98.78,8.16118,1.07343,5.02651
98.98,8.55305,1.09348,5.00646
99.2,8.92789,1.11539,4.98456
99.42,9.28568,1.13748,4.96247
99.64,9.67756,1.15951,4.94044
99.78,9.89905,1.17338,4.92657
99.86,10.0865,1.18142,4.91853
100.06,10.4613,1.20147,4.89848
100.28,10.8361,1.22344,4.87651
100.48,11.1939,1.24348,4.85646
100.7,11.6028,1.26545,4.83449
100.92,12.0288,1.28748,4.81246
101.14,12.5059,1.30945,4.7905
101.36,12.9829,1.33148,4.76847
101.56,13.3578,1.35147,4.74848
101.78,13.8348,1.37344,4.72651
101.98,14.2608,1.39343,4.70652
102.2,14.7378,1.41546,4.68449
102.42,15.249,1.43743,4.66252
102.64,15.8112,1.45939,4.64055
102.86,16.2883,1.48142,4.61852
103.06,16.7824,1.50159,4.59836
103.28,17.3787,1.52338,4.57657
103.48,17.8387,1.54349,4.55646
103.7,18.4691,1.5654,4.53455
103.78,18.6566,1.5735,4.52645
103.92,19.0144,1.58743,4.51252
104.14,19.6107,1.60946,4.49049
104.36,20.2411,1.63143,4.46852
104.56,20.7693,1.65153,4.44841
104.78,21.3826,1.67338,4.42656
104.98,21.979,1.69337,4.40658
105.2,22.6775,1.7154,4.38455
105.42,23.3931,1.73743,4.36252
105.64,24.1087,1.75946,4.34049
105.8,24.6369,1.77549,4.32446
105.86,24.8754,1.78137,4.31858
106.06,25.5569,1.80148,4.29847
106.28,26.3407,1.82339,4.27656
106.48,27.0903,1.84337,4.25657
106.7,27.8741,1.8654,4.23454
106.92,28.7771,1.88749,4.21245
107.14,29.629,1.90946,4.19049
107.36,30.515,1.93149,4.16846
107.56,31.418,1.9516,4.14835
107.78,32.2358,1.97339,4.12656
107.82,32.4062,1.97741,4.12254
107.98,33.1218,1.99338,4.10657
108.16,33.7011,2.01108,4.08886
108.24,33.0366,2.01282,4.08712
108.44,31.7587,2.01306,4.08688
108.66,30.8898,2.013,4.08694
108.88,30.3105,2.013,4.08694
109.08,29.8846,2.013,4.08694
109.3,29.5268,2.013,4.08694
109.5,29.186,2.013,4.08694
109.72,28.9134,2.013,4.08694
109.92,28.6749,2.013,4.08694
110.14,28.4534,2.013,4.08694
110.36,28.2489,2.013,4.08694
110.56,28.0615,2.013,4.08694
110.78,27.9252,2.013,4.08694
110.98,27.7378,2.013,4.08694
111.2,27.6185,2.013,4.08694
111.42,27.4822,2.013,4.08694
111.64,27.2778,2.013,4.08694
111.86,27.2778,2.013,4.08694
112.06,27.0903,2.013,4.08694
112.28,27.0222,2.013,4.08694
112.48,26.8689,2.013,4.08694
112.7,26.7837,2.013,4.08694
112.92,26.6474,2.013,4.08694
113.14,26.5451,2.013,4.08694
113.36,26.5111,2.013,4.08694
113.56,26.4429,2.013,4.08694
113.78,26.3407,2.013,4.08694
113.98,26.2384,2.013,4.08694
114.2,26.1873,2.013,4.08694
114.42,26.1021,2.013,4.08694
114.64,26.051,2.013,4.08694
114.86,25.9658,2.013,4.08694
115.06,25.8806,2.013,4.08694
115.28,25.7955,2.013,4.08694
115.48,25.7955,2.013,4.08694
115.7,25.6932,2.013,4.08694
115.92,25.6421,2.013,4.08694
116.14,25.591,2.013,4.08694
116.36,25.5569,2.013,4.08694
116.56,25.4206,2.013,4.08694
116.78,25.4377,2.013,4.08694
116.98,25.3354,2.013,4.08694
117.2,25.3014,2.013,4.08694
117.42,25.2673,2.013,4.08694
117.64,25.2332,2.013,4.08694
117.86,25.1139,2.013,4.08694
118.06,25.0799,2.013,4.08694
118.28,25.0458,2.013,4.08694
118.48,25.0458,2.013,4.08694
118.7,24.9436,2.013,4.08694
118.92,24.9265,2.013,4.08694
119.14,24.8924,2.013,4.08694
119.36,24.8413,2.013,4.08694
119.56,24.8243,2.013,4.08694
119.78,24.8243,2.01306,4.08688
119.98,24.7561,2.013,4.08694
120.2,24.7221,2.013,4.08694
120.42,24.705,2.013,4.08694
120.64,24.6028,2.013,4.08694
120.86,24.5347,2.013,4.08694
121.06,24.4835,2.013,4.08694
121.28,24.5006,2.013,4.08694
121.48,24.4495,2.013,4.08694
121.7,24.3983,2.013,4.08694
121.92,24.3983,2.013,4.08694
122.14,24.3302,2.013,4.08694
122.36,24.2791,2.013,4.08694
122.56,24.3132,2.013,4.08694
122.78,24.262,2.013,4.08694
122.98,24.228,2.013,4.08694
123.2,24.2109,2.013,4.08694
123.42,24.1939,2.013,4.08694
123.64,24.1257,2.013,4.08694
123.86,24.1257,2.013,4.08694
124.06,24.0406,2.013,4.08694
124.28,24.0406,2.013,4.08694
124.48,24.0235,2.013,4.08694
124.7,23.9383,2.013,4.08694
124.92,23.9383,2.013,4.08694
125.14,23.8702,2.013,4.08694
125.36,23.8702,2.013,4.08694
125.56,23.8531,2.013,4.08694
125.78,23.8191,2.013,4.08694
125.98,23.802,2.013,4.08694
126.2,23.7679,2.013,4.08694
126.42,23.7679,2.013,4.08694
126.64,23.7339,2.013,4.08694
126.86,23.7168,2.013,4.08694
127.06,23.6657,2.013,4.08694
127.28,23.6828,2.013,4.08694
127.48,23.6657,2.013,4.08694
127.7,23.5805,2.013,4.08694
127.92,23.5635,2.013,4.08694
128.14,23.5976,2.013,4.08694
128.36,23.5464,2.013,4.08694
128.56,23.5294,2.013,4.08694
128.78,23.5124,2.013,4.08694
128.98,23.4613,2.013,4.08694
129.2,23.4783,2.013,4.08694
129.42,23.4783,2.013,4.08694
129.64,23.3931,2.013,4.08694
129.86,23.4101,2.013,4.08694
130.06,23.4101,2.013,4.08694
130.28,23.325,2.013,4.08694
130.48,23.359,2.013,4.08694
130.7,23.2738,2.013,4.08694
130.92,23.2738,2.013,4.08694
131.14,23.2568,2.013,4.08694
131.36,23.2398,2.013,4.08694
131.56,23.2398,2.013,4.08694
131.78,23.1546,2.013,4.08694
131.98,23.1546,2.013,4.08694
132.2,23.1205,2.013,4.08694
132.42,23.0694,2.013,4.08694
132.64,23.0523,2.013,4.08694
132.86,23.0353,2.013,4.08694
133.06,23.0183,2.013,4.08694
133.28,23.0012,2.013,4.08694
133.48,23.0183,2.013,4.08694
133.7,22.9842,2.013,4.08694
133.92,22.9331,2.013,4.08694
134.14,22.9672,2.013,4.08694
134.36,22.9501,2.013,4.08694
134.56,22.9331,2.013,4.08694
134.78,22.916,2.013,4.08694
134.98,22.9331,2.013,4.08694
135.2,22.899,2.013,4.08694
135.42,22.8309,2.013,4.08694
135.64,22.8309,2.013,4.08694
135.86,22.8649,2.013,4.08694
136.06,22.8479,2.013,4.08694
136.28,22.7968,2.013,4.08694
136.48,22.882,2.013,4.08694
136.7,22.8309,2.013,4.08694
136.92,22.6946,2.013,4.08694
137.14,22.7457,2.013,4.08694
137.36,22.7627,2.013,4.08694
137.56,22.7116,2.013,4.08694
137.78,22.7286,2.013,4.08694
137.98,22.6946,2.013,4.08694
138.2,22.6605,2.013,4.08694
138.42,22.6434,2.013,4.08694
138.64,22.6264,2.013,4.08694
138.86,22.6434,2.013,4.08694
139.06,22.6094,2.013,4.08694
139.28,22.6264,2.013,4.08694
139.48,22.6094,2.013,4.08694
139.7,22.5582,2.013,4.08694
139.92,22.5412,2.013,4.08694
140.14,22.5582,2.013,4.08694
140.36,22.5412,2.013,4.08694
140.56,22.5071,2.013,4.08694
140.78,22.456,2.013,4.08694
140.98,22.4219,2.013,4.08694
141.2,22.439,2.013,4.08694
141.42,22.456,2.013,4.08694
141.64,22.456,2.013,4.08694
141.86,22.4049,2.013,4.08694
142.06,22.3538,2.013,4.08694
142.28,22.4049,2.013,4.08694
142.48,22.4049,2.013,4.08694
142.7,22.4049,2.013,4.08694
142.92,22.3368,2.013,4.08694
143.14,22.3197,2.013,4.08694
143.36,22.2856,2.013,4.08694
143.56,22.2516,2.013,4.08694
143.78,22.2686,2.013,4.08694
143.98,22.2345,2.013,4.08694
144.2,22.2005,2.013,4.08694
144.42,22.2175,2.013,4.08694
144.64,22.2005,2.013,4.08694
144.86,22.2005,2.013,4.08694
145.06,22.1834,2.013,4.08694
145.28,22.1834,2.013,4.08694
145.48,22.1834,2.013,4.08694
145.7,22.1323,2.013,4.08694
145.92,22.1153,2.013,4.08694
146.14,22.1153,2.013,4.08694
146.36,22.0982,2.013,4.08694
146.56,22.0982,2.013,4.08694
146.78,22.0641,2.013,4.08694
146.98,22.0471,2.013,4.08694
147.2,22.0812,2.013,4.08694
147.42,22.0982,2.013,4.08694
147.64,22.0301,2.013,4.08694
147.86,21.9449,2.013,4.08694
148.06,21.9619,2.013,4.08694
148.28,21.9619,2.013,4.08694
148.48,21.9619,2.013,4.08694
148.7,21.996,2.013,4.08694
148.92,21.9619,2.013,4.08694
149.14,21.9619,2.013,4.08694
149.36,21.9278,2.013,4.08694
149.56,21.9278,2.013,4.08694
149.78,21.9278,2.013,4.08694
149.98,21.9449,2.013,4.08694
150.2,21.8938,2.013,4.08694
150.42,21.8767,2.013,4.08694
150.64,21.9108,2.013,4.08694
150.86,21.9108,2.01306,4.08688
151.06,21.8597,2.013,4.08694
151.28,21.8938,2.013,4.08694
151.48,21.8427,2.013,4.08694
151.7,21.8427,2.013,4.08694
151.92,21.7745,2.013,4.08694
152.14,21.7575,2.013,4.08694
