"Unterseriennummer",0,""
"Probennummer",14," "
17.9602,22.7627,1.67631,4.51156
18.1602,23.1887,1.69636,4.49151
18.3802,23.6316,1.71839,4.46948
18.5802,24.0746,1.73837,4.44949
18.8002,24.5006,1.76034,4.42752
19.0202,24.9436,1.78231,4.40555
19.2402,25.4377,1.80434,4.38353
19.4602,25.9147,1.82637,4.3615
19.6602,26.3407,1.84642,4.34145
19.7802,26.5962,1.85836,4.3295
19.8802,26.8177,1.86827,4.3196
20.1002,27.3289,1.89042,4.29745
20.3202,27.823,1.91227,4.2756
20.5402,28.3171,1.93442,4.25345
20.7402,28.8282,1.95434,4.23352
20.9602,29.3394,1.97637,4.21149
21.1602,29.8164,1.99642,4.19145
21.3802,30.3276,2.01839,4.16948
21.6202,30.4639,2.04096,4.14691
21.8402,28.726,2.04204,4.14583
22.0602,27.7889,2.0421,4.14577
22.3002,27.0903,2.0421,4.14577
22.5202,26.5111,2.04204,4.14583
22.7402,26.1192,2.04204,4.14583
22.9602,25.7955,2.04204,4.14583
23.1602,25.4888,2.04204,4.14583
23.3802,25.1651,2.04204,4.14583
23.5802,24.9606,2.04204,4.14583
23.8002,24.7902,2.04204,4.14583
24.0202,24.5006,2.04204,4.14583
24.2402,24.3132,2.04204,4.14583
24.4602,24.1257,2.04204,4.14583
24.6602,24.0065,2.04204,4.14583
24.8802,23.8191,2.04204,4.14583
25.0802,23.6657,2.04204,4.14583
25.3002,23.5124,2.04204,4.14583
25.5202,23.3761,2.04204,4.14583
25.7402,23.3079,2.04204,4.14583
25.9602,23.1375,2.04204,4.14583
26.1602,23.0353,2.04204,4.14583
26.3802,22.9331,2.04204,4.14583
26.5802,22.8309,2.04204,4.14583
26.8002,22.6946,2.04204,4.14583
27.0202,22.6094,2.04204,4.14583
27.2402,22.5412,2.04204,4.14583
27.4602,22.439,2.04204,4.14583
27.6602,22.3197,2.04204,4.14583
27.8802,22.2005,2.04204,4.14583
28.0802,22.1664,2.04204,4.14583
28.3002,22.1153,2.04204,4.14583
28.5202,21.9449,2.04204,4.14583
28.7402,21.9619,2.04204,4.14583
28.9602,21.9449,2.04204,4.14583
29.1602,21.7745,2.04204,4.14583
29.3802,21.6382,2.04204,4.14583
29.5802,21.57,2.04204,4.14583
29.8002,21.553,2.04204,4.14583
30.0202,21.536,2.04204,4.14583
30.2402,21.4678,2.04204,4.14583
30.4602,21.3997,2.04204,4.14583
30.6602,21.3486,2.04204,4.14583
30.8802,21.2974,2.04204,4.14583
31.0802,21.2293,2.04204,4.14583
31.3002,21.1441,2.04204,4.14583
31.5202,21.093,2.04204,4.14583
31.7402,21.0419,2.04204,4.14583
31.9602,20.9396,2.04204,4.14583
32.1602,20.9056,2.04204,4.14583
32.3802,20.8545,2.04204,4.14583
32.5802,20.8033,2.04204,4.14583
32.8002,20.7693,2.04204,4.14583
33.0202,20.6841,2.04204,4.14583
33.2402,20.7011,2.04204,4.14583
33.4602,20.633,2.04204,4.14583
33.6602,20.5648,2.04204,4.14583
33.8802,20.5307,2.04204,4.14583
34.0802,20.4626,2.04204,4.14583
34.3002,20.4455,2.04204,4.14583
34.5202,20.4285,2.04204,4.14583
34.7402,20.3774,2.04204,4.14583
34.9602,20.3263,2.04204,4.14583
35.1602,20.224,2.04204,4.14583
35.3802,20.224,2.04204,4.14583
35.5802,20.19,2.04204,4.14583
35.8002,20.1729,2.04204,4.14583
36.0202,20.0877,2.04204,4.14583
36.2402,20.0537,2.04204,4.14583
36.4602,20.0196,2.04204,4.14583
36.6602,20.0026,2.04204,4.14583
36.8802,19.9174,2.04204,4.14583
37.0802,19.9003,2.04204,4.14583
37.3002,19.8492,2.04204,4.14583
37.5202,19.7981,2.04204,4.14583
37.7402,19.7299,2.04204,4.14583
37.9602,19.747,2.04204,4.14583
38.1602,19.7299,2.04204,4.14583
38.3802,19.764,2.04204,4.14583
38.5802,19.7129,2.04204,4.14583
38.8002,19.6107,2.04204,4.14583
39.0202,19.6448,2.04204,4.14583
39.2402,19.6277,2.04204,4.14583
39.4602,19.5766,2.04204,4.14583
39.6602,19.5596,2.04204,4.14583
39.8802,19.4744,2.04204,4.14583
40.0802,19.4914,2.04204,4.14583
40.3002,19.4403,2.04204,4.14583
40.5202,19.4233,2.04204,4.14583
40.7402,19.3551,2.04204,4.14583
40.9602,19.3551,2.04204,4.14583
41.1602,19.321,2.04204,4.14583
41.3802,19.304,2.04204,4.14583
41.5802,19.304,2.04204,4.14583
41.8002,19.2699,2.04204,4.14583
42.0202,19.2358,2.04204,4.14583
42.2402,19.2018,2.04204,4.14583
42.4602,19.2018,2.04204,4.14583
42.6602,19.1166,2.04204,4.14583
42.8802,19.0995,2.04204,4.14583
43.0802,19.0144,2.04204,4.14583
43.3002,19.0484,2.04204,4.14583
43.5202,19.0655,2.04204,4.14583
43.7402,18.9973,2.04204,4.14583
43.9602,18.9803,2.04204,4.14583
44.1602,19.0314,2.04204,4.14583
44.3802,18.9292,2.04204,4.14583
44.5802,18.9292,2.04204,4.14583
44.8002,18.8781,2.04204,4.14583
45.0202,18.8781,2.04204,4.14583
45.2402,18.8269,2.04204,4.14583
45.4602,18.8099,2.04204,4.14583
45.6602,18.7929,2.04204,4.14583
45.8802,18.7077,2.04204,4.14583
46.0802,18.7417,2.04204,4.14583
46.3002,18.7247,2.04204,4.14583
46.5202,18.6566,2.04204,4.14583
46.7402,18.6736,2.04204,4.14583
46.9602,18.6395,2.04204,4.14583
47.1602,18.6225,2.04204,4.14583
47.3802,18.6225,2.04204,4.14583
47.5802,18.5884,2.04204,4.14583
47.8002,18.6566,2.04204,4.14583
48.0202,18.5373,2.04204,4.14583
48.2402,18.5373,2.04204,4.14583
48.4602,18.5032,2.04204,4.14583
48.6602,18.4351,2.04204,4.14583
48.8802,18.418,2.04204,4.14583
49.0802,18.4691,2.04204,4.14583
49.3002,18.418,2.04204,4.14583
49.5202,18.4351,2.04204,4.14583
49.7402,18.3499,2.04204,4.14583
49.9602,18.384,2.04204,4.14583
50.1602,18.3499,2.04204,4.14583
50.3802,18.3158,2.04204,4.14583
50.5802,18.2988,2.04204,4.14583
50.8002,18.3158,2.04204,4.14583
51.0202,18.2817,2.04204,4.14583
51.2402,18.2647,2.04204,4.14583
51.4602,18.2817,2.04204,4.14583
51.6602,18.2647,2.04204,4.14583
51.8802,18.1625,2.04204,4.14583
52.0802,18.1795,2.04204,4.14583
52.3002,18.1795,2.04204,4.14583
52.5202,18.1965,2.04204,4.14583
52.7402,18.1625,2.04204,4.14583
52.9602,18.0943,2.04204,4.14583
53.1602,18.1284,2.04204,4.14583
53.3802,18.1113,2.04204,4.14583
53.5802,18.0602,2.04204,4.14583
53.8002,18.0432,2.04204,4.14583
54.0202,18.0262,2.04204,4.14583
54.2402,18.0602,2.04204,4.14583
54.4602,17.9921,2.04204,4.14583
54.6602,17.9239,2.04204,4.14583
54.8802,17.941,2.04204,4.14583
55.0802,17.941,2.04204,4.14583
55.3002,17.975,2.04204,4.14583
55.5202,17.8899,2.04204,4.14583
55.7402,17.9069,2.04204,4.14583
55.9602,17.8728,2.04204,4.14583
56.1602,17.8899,2.04204,4.14583
56.3802,17.8047,2.04204,4.14583
56.5802,17.8217,2.04204,4.14583
56.8002,17.8387,2.04204,4.14583
57.0202,17.7535,2.04204,4.14583
57.2402,17.7706,2.04204,4.14583
57.4602,17.7876,2.04204,4.14583
57.6602,17.7024,2.04204,4.14583
57.8802,17.7195,2.04204,4.14583
58.0802,17.7024,2.04204,4.14583
58.3002,17.6854,2.04204,4.14583
58.5202,17.7024,2.04204,4.14583
58.7402,17.6343,2.04204,4.14583
58.9602,17.6343,2.04204,4.14583
59.1602,17.5832,2.04204,4.14583
59.3802,17.5832,2.04204,4.14583
59.5802,17.6002,2.04204,4.14583
59.8002,17.5321,2.04204,4.14583
60.0202,17.5491,2.04204,4.14583
60.2402,17.5321,2.04204,4.14583
60.4602,17.5661,2.04204,4.14583
60.6602,17.498,2.04204,4.14583
60.8802,17.5491,2.04204,4.14583
61.0802,17.4639,2.04204,4.14583
61.3002,17.4809,2.04204,4.14583
61.5202,17.4639,2.04204,4.14583
61.7402,17.4639,2.04204,4.14583
61.9602,17.4298,2.04204,4.14583
62.1602,17.4469,2.04204,4.14583
62.3802,17.4469,2.04204,4.14583
62.5802,17.3958,2.04204,4.14583
62.8002,17.4128,2.04204,4.14583
63.0202,17.4128,2.04204,4.14583
63.2402,17.3617,2.04204,4.14583
63.4602,17.3787,2.04204,4.14583
63.6602,17.3276,2.04204,4.14583
63.8802,17.3276,2.04204,4.14583
64.0802,17.3617,2.04204,4.14583
64.3002,17.3106,2.04204,4.14583
64.5202,17.3276,2.04204,4.14583
64.7402,17.2765,2.04204,4.14583
64.9602,17.2765,2.04204,4.14583
65.1602,17.2424,2.04204,4.14583
65.3802,17.2765,2.04204,4.14583
65.5802,17.2424,2.04204,4.14583
65.8002,17.2083,2.04204,4.14583
66.0202,17.2083,2.04204,4.14583
66.2402,17.1913,2.04204,4.14583
66.4602,17.2254,2.04204,4.14583
66.6202,17.1402,2.04204,4.14583
66.6602,17.1402,2.04204,4.14583
66.8802,17.1572,2.04204,4.14583
67.0802,17.1231,2.04204,4.14583
67.3002,14.2437,2.02577,4.16209
67.5202,11.4665,2.00369,4.18418
67.7402,9.43903,1.98172,4.20615
67.9602,8.09303,1.95969,4.22818
68.1602,7.22409,1.93964,4.24823
68.3802,6.5085,1.91767,4.2702
68.5802,5.91217,1.8978,4.29007
68.8002,5.36695,1.87565,4.31222
69.0202,4.88989,1.85368,4.33419
69.2402,4.41283,1.83165,4.35621
69.4602,3.98688,1.80962,4.37824
69.6602,3.6802,1.78982,4.39805
69.8802,3.3224,1.76761,4.42026
70.0802,3.03276,1.74756,4.44031
70.3002,2.70903,1.72559,4.46228
70.5202,2.41939,1.70374,4.48413
70.7402,2.12974,1.68165,4.50622
70.9602,1.87417,1.65974,4.52813
70.9802,1.85714,1.65764,4.53023
71.1602,1.7038,1.63969,4.54817
71.3802,1.46526,1.61754,4.57032
71.5802,1.27785,1.59768,4.59019
71.8002,1.09043,1.57559,4.61228
72.0202,0.937087,1.5538,4.63407
72.2402,0.74967,1.53177,4.6561
72.4602,0.562252,1.50962,4.67825
72.6602,0.460025,1.48969,4.69818
72.8802,0.272607,1.4676,4.72027
73.0002,0.204455,1.45566,4.73221
73.0802,0.187417,1.44761,4.74025
73.3002,0.0851898,1.42564,4.76222
73.5202,-0.0340759,1.40362,4.78425
73.7402,-0.119266,1.38171,4.80616
73.9602,-0.255569,1.3598,4.82807
74.1602,-0.323721,1.33969,4.84818
74.3802,-0.374835,1.3176,4.87027
74.5802,-0.460025,1.29767,4.8902
74.8002,-0.442987,1.2757,4.91217
75.0202,-0.528177,1.25367,4.93419
75.2402,-0.596328,1.23164,4.95622
75.4602,-0.613366,1.20967,4.97819
75.6602,-0.681518,1.18981,4.99806
75.8802,-0.698556,1.1676,5.02027
76.0802,-0.800784,1.14761,5.04026
76.3002,-0.800784,1.1257,5.06217
76.5202,-0.885974,1.10361,5.08426
76.7402,-0.937087,1.0817,5.10617
76.9602,-0.937087,1.05967,5.1282
77.0202,-0.937087,1.05361,5.13426
77.1602,-0.954125,1.03968,5.14818
77.3802,-0.954125,1.01759,5.17027
77.5802,-0.920049,0.997666,5.1902
77.8002,-0.885974,0.975637,5.21223
78.0202,-0.817822,0.953788,5.23408
78.2402,-0.817822,0.931639,5.25623
78.4602,-0.74967,0.90967,5.2782
78.6602,-0.681518,0.889681,5.29819
78.8802,-0.57929,0.867592,5.32028
79.0402,-0.494101,0.851626,5.33624
79.0802,-0.477063,0.847724,5.34014
79.3002,-0.374835,0.825755,5.36211
79.5202,-0.357797,0.803605,5.38426
79.7402,-0.306683,0.781576,5.40629
79.9602,-0.272607,0.759607,5.42826
80.1802,-0.238531,0.737638,5.45023
80.4002,-0.221493,0.715549,5.47232
80.6202,-0.221493,0.69376,5.49411
80.8402,-0.204455,0.671671,5.5162
81.0402,-0.204455,0.651622,5.53625
81.0602,-0.204455,0.649761,5.53811
81.2802,-0.238531,0.627672,5.5602
81.5002,-0.153342,0.605703,5.58216
81.7002,-0.153342,0.585715,5.60215
81.9202,-0.136304,0.563686,5.62418
82.1202,-0.119266,0.543697,5.64417
82.3402,-0.153342,0.521728,5.66614
82.5602,-0.0851898,0.499759,5.68811
82.7802,-0.119266,0.47767,5.7102
83.0002,-0.153342,0.455641,5.73223
83.0402,-0.17038,0.451619,5.73625
83.2002,-0.187417,0.435652,5.75222
83.4202,-0.153342,0.413623,5.77424
83.6202,-0.102228,0.393635,5.79423
83.8402,-0.136304,0.371606,5.81626
84.0602,-0.102228,0.349757,5.83811
84.2802,-0.153342,0.327667,5.8602
84.5002,-0.17038,0.305698,5.88217
84.7002,-0.136304,0.28571,5.90216
84.9202,-0.136304,0.263501,5.92437
85.0402,-0.119266,0.251616,5.93625
85.1202,-0.102228,0.243692,5.94418
85.3402,-0.136304,0.221603,5.96626
85.5602,-0.119266,0.199694,5.98817
85.7802,-0.153342,0.177725,6.01014
86.0002,-0.187417,0.155636,6.03223
86.2002,-0.153342,0.135587,6.05228
86.4202,-0.17038,0.113678,6.07419
86.6202,-0.17038,0.0936298,6.09424
86.8402,-0.17038,0.0717807,6.11609
87.0602,-0.153342,0.0496915,6.13818
87.2802,-0.187417,0.0276623,6.16021
87.5002,-0.119266,0.00563317,6.18223
87.5602,-0.17038,0.00107127,6.1868
87.6402,-0.17038,0.00011087,6.18776
87.7002,-0.17038,5.08449e-005,6.18782
87.9202,-0.136304,5.08449e-005,6.18782
88.1202,-0.204455,5.08449e-005,6.18782
88.3402,-0.153342,5.08449e-005,6.18782
88.5602,-0.204455,5.08449e-005,6.18782
88.7802,-0.136304,0.0112755,6.17659
89.0002,-0.204455,0.0334848,6.15438
89.2002,-0.204455,0.0534731,6.13439
89.4202,-0.187417,0.0754422,6.11243
89.6202,-0.153342,0.0954906,6.09238
89.8402,-0.17038,0.11752,6.07035
90.0602,-0.17038,0.139489,6.04838
90.2802,-0.153342,0.161638,6.02623
90.5002,-0.187417,0.183487,6.00438
90.7002,-0.119266,0.203416,5.98445
90.9202,-0.153342,0.225445,5.96242
91.1202,-0.153342,0.245553,5.94231
91.1802,-0.136304,0.251436,5.93643
91.3402,-0.153342,0.267462,5.92041
91.5602,-0.119266,0.289431,5.89844
91.7802,-0.136304,0.311581,5.87629
92.0002,-0.153342,0.33349,5.85438
92.2002,-0.119266,0.353478,5.83439
92.4202,-0.136304,0.375387,5.81248
92.6202,-0.17038,0.395556,5.79231
92.8402,-0.136304,0.417465,5.7704
93.0602,-0.119266,0.439374,5.74849
93.1802,-0.153342,0.451499,5.73637
93.2802,-0.187417,0.461523,5.72634
93.5002,-0.153342,0.483552,5.70432
93.7002,-0.153342,0.50348,5.68439
93.9202,-0.153342,0.52545,5.66242
94.1202,-0.17038,0.545558,5.64231
94.3402,-0.153342,0.567467,5.6204
94.5602,-0.153342,0.589436,5.59843
94.7802,-0.136304,0.611526,5.57634
95.0002,-0.0681518,0.633555,5.55431
95.1802,-0.0681518,0.651502,5.53637
95.2002,-0.0681518,0.653543,5.53432
95.4202,-0.017038,0.675392,5.51248
95.6202,-4.39354e-009,0.6955,5.49237
95.8402,0.0511139,0.71741,5.47046
96.0602,0.0511139,0.739499,5.44837
96.2802,0.153342,0.761708,5.42616
96.5002,0.306683,0.783497,5.40437
96.7002,0.477063,0.803425,5.38444
96.9202,0.647442,0.825455,5.36241
97.1202,0.885974,0.845503,5.34236
97.1802,0.988201,0.851505,5.33636
97.3402,1.1245,0.867472,5.3204
97.5602,1.46526,0.889441,5.29843
97.7802,1.72083,0.91153,5.27634
98.0002,2.01048,0.93344,5.25443
98.2002,2.28309,0.953488,5.23438
98.4202,2.58977,0.975457,5.21241
98.6202,2.87941,0.995505,5.19236
98.8402,3.22017,1.01747,5.17039
99.0602,3.52686,1.0395,5.14836
99.2002,3.71427,1.05337,5.1345
99.2802,3.83354,1.06153,5.12633
99.5002,4.14022,1.0835,5.10437
99.7002,4.37875,1.10355,5.08432
99.9202,4.71951,1.1254,5.06247
100.12,5.0262,1.14557,5.0423
100.34,5.33288,1.16742,5.02045
100.56,5.67364,1.18945,4.99842
100.8,6.03144,1.21358,4.97429
101.02,6.26997,1.23543,4.95244
101.2,6.55961,1.25349,4.93437
101.24,6.62776,1.25745,4.93041
101.46,6.93445,1.27942,4.90844
101.66,7.27521,1.29953,4.88834
101.88,7.59893,1.3215,4.86637
102.08,7.87153,1.34149,4.84638
102.3,8.26341,1.36346,4.82441
102.52,8.63824,1.38561,4.80226
102.74,9.06419,1.40758,4.78029
102.96,9.35384,1.42955,4.75832
103.16,9.72867,1.44953,4.73833
103.2,9.79682,1.4535,4.73437
103.38,10.1035,1.47156,4.7163
103.6,10.5295,1.49347,4.6944
103.82,10.9213,1.5155,4.67237
104.04,11.3302,1.53741,4.65046
104.24,11.7221,1.55752,4.63035
104.46,12.1651,1.57955,4.60832
104.66,12.5229,1.59948,4.58839
104.88,13,1.62157,4.5663
105.08,13.4429,1.64155,4.54631
105.22,13.7496,1.65554,4.53233
105.3,13.9541,1.66352,4.52434
105.52,14.4482,1.68549,4.50238
105.74,14.9423,1.70752,4.48035
105.96,15.4193,1.72949,4.45838
106.16,15.9305,1.74954,4.43833
106.38,16.4587,1.77151,4.41636
106.58,16.9698,1.79144,4.39643
106.8,17.5321,1.81359,4.37428
107.02,18.1284,1.83538,4.35249
107.22,18.6906,1.85554,4.33232
107.26,18.8269,1.85945,4.32842
107.48,19.4233,1.88141,4.30645
107.7,20.0366,1.90344,4.28442
107.92,20.7011,1.92547,4.2624
108.12,21.3486,1.94546,4.24241
108.34,21.979,1.96749,4.22038
108.56,22.7627,1.98946,4.19841
108.78,23.4272,2.01143,4.17644
109,24.228,2.03358,4.15429
109.06,24.2791,2.03952,4.14835
109.22,23.2568,2.0421,4.14577
109.44,22.4219,2.0421,4.14577
109.663,21.8597,2.04204,4.14583
109.88,21.4508,2.04204,4.14583
110.08,21.1952,2.04204,4.14583
110.3,20.9056,2.04204,4.14583
110.52,20.6841,2.04204,4.14583
110.74,20.4626,2.04204,4.14583
110.96,20.2922,2.04204,4.14583
111.16,20.1559,2.0421,4.14577
111.38,19.9855,2.04204,4.14583
111.58,19.9003,2.04204,4.14583
111.8,19.7981,2.04204,4.14583
112.02,19.6448,2.04204,4.14583
112.24,19.5255,2.04204,4.14583
112.46,19.4233,2.04204,4.14583
112.66,19.287,2.04204,4.14583
112.88,19.2188,2.04204,4.14583
113.08,19.1507,2.04204,4.14583
113.3,19.0995,2.04204,4.14583
113.52,19.0314,2.04204,4.14583
113.74,18.9121,2.04204,4.14583
113.96,18.861,2.04204,4.14583
114.16,18.7758,2.04204,4.14583
114.38,18.6736,2.04204,4.14583
114.58,18.6395,2.04204,4.14583
114.8,18.6054,2.04204,4.14583
115.02,18.4862,2.04204,4.14583
115.24,18.4521,2.04204,4.14583
115.46,18.401,2.04204,4.14583
115.66,18.384,2.04204,4.14583
115.88,18.3158,2.04204,4.14583
116.08,18.2817,2.04204,4.14583
116.3,18.1965,2.04204,4.14583
116.52,18.1795,2.04204,4.14583
116.74,18.1113,2.04204,4.14583
116.96,18.0773,2.04204,4.14583
117.16,18.0262,2.04204,4.14583
117.38,17.975,2.04204,4.14583
117.58,17.975,2.04204,4.14583
117.8,17.9239,2.04204,4.14583
118.02,17.8558,2.04204,4.14583
118.24,17.8217,2.04204,4.14583
118.46,17.8047,2.04204,4.14583
118.66,17.7365,2.04204,4.14583
118.88,17.7365,2.04204,4.14583
119.08,17.7024,2.04204,4.14583
119.3,17.7195,2.04204,4.14583
119.52,17.6684,2.04204,4.14583
119.74,17.6172,2.04204,4.14583
119.96,17.5661,2.04204,4.14583
120.16,17.515,2.04204,4.14583
120.38,17.498,2.04204,4.14583
120.58,17.498,2.04204,4.14583
120.8,17.4298,2.04204,4.14583
121.02,17.3958,2.04204,4.14583
121.24,17.3617,2.04204,4.14583
121.46,17.3617,2.04204,4.14583
121.66,17.2935,2.04204,4.14583
121.88,17.2935,2.04204,4.14583
122.08,17.2594,2.04204,4.14583
122.3,17.2765,2.04204,4.14583
122.52,17.2254,2.04204,4.14583
122.74,17.2083,2.04204,4.14583
122.96,17.1913,2.04204,4.14583
123.16,17.1231,2.04204,4.14583
123.38,17.1743,2.04204,4.14583
123.58,17.1061,2.04204,4.14583
123.8,17.1231,2.04204,4.14583
124.02,17.0891,2.04204,4.14583
124.24,17.1061,2.04204,4.14583
124.46,17.055,2.04204,4.14583
124.66,17.0039,2.04204,4.14583
124.88,16.9698,2.04204,4.14583
125.08,16.9187,2.04204,4.14583
125.3,16.9187,2.04204,4.14583
125.52,16.8676,2.04204,4.14583
125.74,16.8676,2.04204,4.14583
125.96,16.8676,2.04204,4.14583
126.16,16.8846,2.04204,4.14583
126.38,16.8505,2.04204,4.14583
126.58,16.8505,2.04204,4.14583
126.8,16.7824,2.04204,4.14583
127.02,16.7994,2.04204,4.14583
127.24,16.8165,2.04204,4.14583
127.46,16.7483,2.04204,4.14583
127.66,16.7483,2.04204,4.14583
127.88,16.6631,2.04204,4.14583
128.08,16.6461,2.04204,4.14583
128.3,16.629,2.04204,4.14583
128.52,16.629,2.04204,4.14583
128.74,16.629,2.04204,4.14583
128.96,16.612,2.04204,4.14583
129.16,16.5609,2.04204,4.14583
129.38,16.5609,2.04204,4.14583
129.58,16.5439,2.04204,4.14583
129.8,16.5098,2.04204,4.14583
130.02,16.4927,2.04204,4.14583
130.24,16.4587,2.04204,4.14583
130.46,16.4587,2.04204,4.14583
130.66,16.4416,2.04204,4.14583
130.88,16.4246,2.04204,4.14583
131.08,16.4246,2.04204,4.14583
131.3,16.4246,2.04204,4.14583
131.52,16.4246,2.04204,4.14583
131.74,16.3905,2.04204,4.14583
131.96,16.3394,2.04204,4.14583
132.16,16.3394,2.04204,4.14583
132.38,16.3394,2.04204,4.14583
132.58,16.3053,2.04204,4.14583
132.8,16.2883,2.04204,4.14583
133.02,16.3394,2.04204,4.14583
133.24,16.2542,2.04204,4.14583
133.46,16.2712,2.04204,4.14583
133.66,16.2372,2.04204,4.14583
133.88,16.2712,2.04204,4.14583
134.08,16.2031,2.04204,4.14583
134.3,16.2031,2.04204,4.14583
134.52,16.2201,2.04204,4.14583
134.74,16.1861,2.04204,4.14583
134.96,16.1349,2.04204,4.14583
135.16,16.1179,2.04204,4.14583
135.38,16.1179,2.04204,4.14583
135.58,16.1179,2.04204,4.14583
135.8,16.0327,2.04204,4.14583
136.02,16.0668,2.04204,4.14583
136.24,16.0498,2.04204,4.14583
136.46,16.0838,2.04204,4.14583
136.66,16.1009,2.04204,4.14583
136.88,16.0498,2.04204,4.14583
137.08,16.0498,2.04204,4.14583
137.3,16.0498,2.04204,4.14583
137.52,16.0498,2.04204,4.14583
137.74,15.9986,2.04204,4.14583
137.96,15.9475,2.04204,4.14583
138.16,15.9305,2.04204,4.14583
138.38,15.9134,2.04204,4.14583
138.58,15.9646,2.04204,4.14583
138.8,15.9475,2.04204,4.14583
139.02,15.9134,2.04204,4.14583
139.24,15.9475,2.04204,4.14583
139.46,15.9475,2.04204,4.14583
139.66,15.9305,2.04204,4.14583
139.88,15.8964,2.04204,4.14583
140.08,15.8964,2.04204,4.14583
140.3,15.8623,2.04204,4.14583
140.52,15.8623,2.04204,4.14583
140.74,15.8453,2.04204,4.14583
140.96,15.8623,2.04204,4.14583
141.16,15.8623,2.04204,4.14583
141.38,15.8453,2.04204,4.14583
141.58,15.8283,2.04204,4.14583
141.8,15.8283,2.04204,4.14583
142.02,15.7942,2.04204,4.14583
142.24,15.8623,2.04204,4.14583
142.46,15.7942,2.04204,4.14583
