"Unterseriennummer",0,""
"Probennummer",12," "
18.1802,15.7601,1.69536,4.72051
18.4002,16.0498,1.71745,4.69842
18.6002,16.3394,1.73732,4.67855
18.8202,16.6972,1.75929,4.65658
19.0402,17.038,1.78131,4.63455
19.2802,17.3787,1.80532,4.61054
19.5002,17.7195,1.82729,4.58857
19.7202,18.0432,1.84932,4.56654
19.9402,18.3328,1.87141,4.54445
20.1402,18.6566,1.89146,4.5244
20.3602,18.9973,1.91331,4.50256
20.5802,19.3381,1.9354,4.48047
20.8002,19.6448,1.95731,4.45856
21.0202,19.9514,1.97928,4.43659
21.2202,20.224,1.99927,4.4166
21.4402,20.5989,2.02129,4.39457
21.6402,20.8374,2.04134,4.37452
21.8602,21.1441,2.06325,4.35261
21.9602,21.3315,2.07334,4.34253
22.0802,21.4508,2.08528,4.33058
22.3002,21.7745,2.10725,4.30861
22.3602,21.8767,2.11331,4.30255
22.5402,20.7352,2.11727,4.29859
22.7602,19.7129,2.11727,4.29859
22.9802,19.0995,2.11727,4.29859
23.1802,18.7588,2.11727,4.29859
23.4002,18.3328,2.11739,4.29847
23.6002,18.0262,2.11733,4.29853
23.8202,17.7876,2.11727,4.29859
24.0402,17.498,2.11727,4.29859
24.2602,17.3106,2.11727,4.29859
24.4802,17.1402,2.11727,4.29859
24.6802,16.9528,2.11727,4.29859
24.9002,16.7824,2.11727,4.29859
25.1002,16.629,2.11727,4.29859
25.3202,16.4927,2.11727,4.29859
25.5402,16.3735,2.11727,4.29859
25.7602,16.2372,2.11727,4.29859
25.9802,16.152,2.11727,4.29859
26.1802,16.0157,2.11727,4.29859
26.4002,15.8964,2.11727,4.29859
26.6002,15.8283,2.11727,4.29859
26.8202,15.7601,2.11727,4.29859
27.0402,15.5897,2.11727,4.29859
27.2602,15.5557,2.11727,4.29859
27.4802,15.4705,2.11727,4.29859
27.6802,15.3512,2.11727,4.29859
27.9002,15.266,2.11727,4.29859
28.1002,15.1979,2.11727,4.29859
28.3202,15.1467,2.11727,4.29859
28.5402,15.0956,2.11727,4.29859
28.7602,15.0275,2.11727,4.29859
28.9802,14.9764,2.11727,4.29859
29.1802,14.8741,2.11727,4.29859
29.4002,14.8401,2.11727,4.29859
29.6002,14.823,2.11727,4.29859
29.8202,14.7038,2.11727,4.29859
30.0402,14.6697,2.11727,4.29859
30.2602,14.6867,2.11727,4.29859
30.4802,14.6186,2.11727,4.29859
30.6802,14.5674,2.11727,4.29859
30.9002,14.4652,2.11727,4.29859
31.1002,14.4141,2.11727,4.29859
31.3202,14.38,2.11727,4.29859
31.5402,14.3289,2.11727,4.29859
31.7602,14.2608,2.11727,4.29859
31.9802,14.2267,2.11727,4.29859
32.1802,14.1926,2.11727,4.29859
32.4002,14.1074,2.11727,4.29859
32.6002,14.1074,2.11727,4.29859
32.8202,14.0563,2.11727,4.29859
33.0402,13.9882,2.11727,4.29859
33.2602,13.9711,2.11727,4.29859
33.4802,13.9711,2.11727,4.29859
33.6802,13.8689,2.11727,4.29859
33.9002,13.8689,2.11727,4.29859
34.1002,13.8007,2.11727,4.29859
34.3202,13.8007,2.11727,4.29859
34.5402,13.8178,2.11727,4.29859
34.7602,13.6644,2.11727,4.29859
34.9802,13.6644,2.11727,4.29859
35.1802,13.6815,2.11727,4.29859
35.4002,13.6474,2.11727,4.29859
35.6002,13.6304,2.11727,4.29859
35.8202,13.6133,2.11727,4.29859
36.0402,13.5281,2.11727,4.29859
36.2602,13.5281,2.11727,4.29859
36.4802,13.46,2.11727,4.29859
36.6802,13.4259,2.11727,4.29859
36.9002,13.4429,2.11727,4.29859
37.1002,13.3748,2.11727,4.29859
37.3202,13.3578,2.11727,4.29859
37.5402,13.3578,2.11727,4.29859
37.7602,13.3066,2.11727,4.29859
37.9802,13.2215,2.11727,4.29859
38.1802,13.2385,2.11727,4.29859
38.4002,13.2215,2.11727,4.29859
38.6002,13.2215,2.11727,4.29859
38.8202,13.2044,2.11727,4.29859
39.0402,13.1874,2.11727,4.29859
39.2602,13.1533,2.11727,4.29859
39.4802,13.1533,2.11727,4.29859
39.6802,13.1363,2.11727,4.29859
39.9002,13.1363,2.11727,4.29859
40.1002,13.1192,2.11727,4.29859
40.3202,13.0681,2.11727,4.29859
40.5402,12.9829,2.11727,4.29859
40.7602,12.9829,2.11727,4.29859
40.9802,12.8977,2.11727,4.29859
41.1802,12.8807,2.11727,4.29859
41.4002,12.8637,2.11727,4.29859
41.6002,12.8466,2.11727,4.29859
41.8202,12.8466,2.11727,4.29859
42.0402,12.8466,2.11727,4.29859
42.2602,12.8637,2.11727,4.29859
42.4802,12.8296,2.11727,4.29859
42.6802,12.6933,2.11727,4.29859
42.9002,12.7444,2.11727,4.29859
43.1002,12.7274,2.11727,4.29859
43.3202,12.7274,2.11727,4.29859
43.5402,12.6762,2.11727,4.29859
43.7602,12.6422,2.11727,4.29859
43.9802,12.6422,2.11727,4.29859
44.1802,12.6422,2.11727,4.29859
44.4002,12.591,2.11727,4.29859
44.6002,12.6081,2.11727,4.29859
44.8202,12.557,2.11727,4.29859
45.0402,12.4888,2.11727,4.29859
45.2602,12.4377,2.11727,4.29859
45.4802,12.5059,2.11727,4.29859
45.6802,12.5059,2.11727,4.29859
45.9002,12.4207,2.11727,4.29859
46.1002,12.3866,2.11727,4.29859
46.3202,12.4036,2.11727,4.29859
46.5402,12.4377,2.11727,4.29859
46.7602,12.3866,2.11727,4.29859
46.9802,12.4207,2.11727,4.29859
47.1802,12.4377,2.11727,4.29859
47.4002,12.3525,2.11727,4.29859
47.6002,12.3184,2.11727,4.29859
47.8202,12.2844,2.11727,4.29859
48.0402,12.2503,2.11727,4.29859
48.2602,12.2673,2.11727,4.29859
48.4802,12.2332,2.11727,4.29859
48.6802,12.1992,2.11727,4.29859
48.9002,12.2162,2.11727,4.29859
49.1002,12.2332,2.11727,4.29859
49.3202,12.1651,2.11727,4.29859
49.5402,12.1481,2.11727,4.29859
49.7602,12.1481,2.11727,4.29859
49.9802,12.1821,2.11727,4.29859
50.1802,12.1821,2.11727,4.29859
50.4002,12.2162,2.11727,4.29859
50.6002,12.0458,2.11727,4.29859
50.8202,12.114,2.11727,4.29859
51.0402,12.114,2.11727,4.29859
51.2602,12.0799,2.11727,4.29859
51.4802,12.0799,2.11727,4.29859
51.6802,11.9606,2.11727,4.29859
51.9002,12.0629,2.11727,4.29859
52.1002,12.0118,2.11727,4.29859
52.3202,11.9777,2.11727,4.29859
52.5402,12.0118,2.11727,4.29859
52.7602,11.9606,2.11727,4.29859
52.9802,11.9266,2.11727,4.29859
53.1802,11.9436,2.11727,4.29859
53.4002,11.9266,2.11727,4.29859
53.6002,11.9436,2.11727,4.29859
53.8202,11.9095,2.11727,4.29859
54.0402,11.8925,2.11727,4.29859
54.2602,11.8755,2.11727,4.29859
54.4802,11.8755,2.11727,4.29859
54.6802,11.8584,2.11727,4.29859
54.9002,11.8584,2.11727,4.29859
55.1002,11.8243,2.11727,4.29859
55.3202,11.7903,2.11727,4.29859
55.5402,11.7903,2.11727,4.29859
55.7602,11.7562,2.11727,4.29859
55.9802,11.8073,2.11727,4.29859
56.1802,11.7732,2.11727,4.29859
56.4002,11.7903,2.11727,4.29859
56.6002,11.7221,2.11727,4.29859
56.8202,11.7051,2.11727,4.29859
57.0402,11.7051,2.11727,4.29859
57.2602,11.7391,2.11727,4.29859
57.4802,11.688,2.11727,4.29859
57.6802,11.654,2.11727,4.29859
57.9002,11.654,2.11727,4.29859
58.1002,11.6369,2.11727,4.29859
58.3202,11.671,2.11727,4.29859
58.5402,11.7051,2.11727,4.29859
58.7602,11.654,2.11727,4.29859
58.9802,11.6199,2.11727,4.29859
59.1802,11.6369,2.11727,4.29859
59.4002,11.6028,2.11727,4.29859
59.6002,11.6199,2.11727,4.29859
59.8202,11.6369,2.11727,4.29859
60.0402,11.6199,2.11727,4.29859
60.2602,11.5517,2.11727,4.29859
60.4802,11.5177,2.11727,4.29859
60.6802,11.5517,2.11727,4.29859
60.9002,11.5177,2.11727,4.29859
61.1002,11.5347,2.11727,4.29859
61.3202,11.5517,2.11727,4.29859
61.5402,11.5688,2.11727,4.29859
61.7602,11.5177,2.11727,4.29859
61.9802,11.5347,2.11727,4.29859
62.1802,11.4836,2.11727,4.29859
62.4002,11.5006,2.11727,4.29859
62.6002,11.4665,2.11727,4.29859
62.8202,11.4325,2.11727,4.29859
63.0402,11.4325,2.11727,4.29859
63.2602,11.4154,2.11727,4.29859
63.4802,11.4665,2.11727,4.29859
63.6802,11.3814,2.11727,4.29859
63.9002,11.3643,2.11727,4.29859
64.1002,11.3643,2.11727,4.29859
64.3202,11.4154,2.11727,4.29859
64.5402,11.3814,2.11727,4.29859
64.7602,11.3814,2.11727,4.29859
64.9802,11.3473,2.11727,4.29859
65.1802,11.3643,2.11727,4.29859
65.4002,11.3643,2.11727,4.29859
65.6002,11.3302,2.11727,4.29859
65.8202,11.3643,2.11727,4.29859
66.0402,11.2791,2.11727,4.29859
66.2602,11.3132,2.11727,4.29859
66.4802,11.2962,2.11727,4.29859
66.6802,11.2962,2.11727,4.29859
66.9002,11.228,2.11727,4.29859
67.1002,11.245,2.11727,4.29859
67.3202,11.2791,2.11727,4.29859
67.3602,11.228,2.11727,4.29859
67.4002,11.245,2.11727,4.29859
67.5402,11.245,2.11727,4.29859
67.7602,11.2621,2.11727,4.29859
67.9802,9.95016,2.10713,4.30873
68.1802,8.14414,2.08696,4.3289
68.4002,6.61073,2.06499,4.35087
68.6002,5.46918,2.04488,4.37098
68.8202,4.48098,2.02298,4.39289
69.0402,3.6802,2.00101,4.41486
69.2602,3.11795,1.97898,4.43689
69.4802,2.692,1.95689,4.45898
69.6802,2.40235,1.93678,4.47909
69.9002,2.01048,1.91493,4.50093
70.1002,1.75491,1.895,4.52086
70.3202,1.51638,1.87291,4.54295
70.5427,1.346,1.85076,4.5651
70.7602,1.05635,1.82879,4.58707
70.9802,0.937087,1.80689,4.60898
71.1802,0.817822,1.78696,4.62891
71.4002,0.715594,1.76493,4.65094
71.6002,0.562252,1.745,4.67087
71.8202,0.425949,1.72291,4.69295
72.0402,0.272607,1.701,4.71486
72.2602,0.204455,1.67891,4.73695
72.3202,0.153342,1.67291,4.74296
72.4802,0.0340759,1.65694,4.75892
72.6802,-0.0511139,1.63683,4.77903
72.9002,-0.0851898,1.61493,4.80094
73.1002,-0.255569,1.59488,4.82099
73.3202,-0.323721,1.57279,4.84308
73.5402,-0.357797,1.55088,4.86499
73.7602,-0.477063,1.52897,4.8869
73.9802,-0.528177,1.50694,4.90892
74.1802,-0.57929,1.48695,4.92891
74.3402,-0.613366,1.47093,4.94494
74.4002,-0.596328,1.4648,4.95106
74.6002,-0.681518,1.44493,4.97093
74.8202,-0.74967,1.42297,4.9929
75.0402,-0.766708,1.40088,5.01499
75.2602,-0.800784,1.37891,5.03696
75.4802,-0.903012,1.35688,5.05899
75.6802,-0.868936,1.33683,5.07904
75.9002,-0.937087,1.31492,5.10094
76.1002,-0.988201,1.29499,5.12087
76.3202,-1.00524,1.2729,5.14296
76.3402,-1.02228,1.27086,5.145
76.5402,-1.03932,1.25093,5.16493
76.7602,-1.00524,1.2289,5.18696
76.9802,-1.00524,1.20688,5.20899
77.1802,-0.988201,1.18689,5.22898
77.4002,-0.988201,1.16492,5.25095
77.6002,-0.971163,1.14493,5.27094
77.8202,-0.988201,1.12284,5.29302
78.0402,-0.937087,1.10093,5.31493
78.2602,-0.903012,1.0789,5.33696
78.3602,-0.885974,1.06894,5.34693
78.4802,-0.851898,1.05681,5.35905
78.6802,-0.74967,1.03682,5.37904
78.9002,-0.681518,1.01498,5.40089
79.1002,-0.732632,0.994867,5.421
79.3202,-0.630404,0.972898,5.44297
79.5402,-0.613366,0.950929,5.46494
79.7602,-0.596328,0.92884,5.48703
79.9802,-0.528177,0.90681,5.50905
80.1802,-0.511139,0.886942,5.52892
80.3602,-0.494101,0.868935,5.54693
80.4002,-0.545214,0.864853,5.55101
80.6002,-0.511139,0.844985,5.57088
80.8202,-0.477063,0.822895,5.59297
81.0402,-0.442987,0.800986,5.61488
81.2602,-0.442987,0.778897,5.63697
81.4802,-0.374835,0.756808,5.65906
81.7002,-0.374835,0.734899,5.68097
81.9202,-0.391873,0.71287,5.703
82.1402,-0.323721,0.6909,5.72496
82.3602,-0.323721,0.668871,5.74699
82.5802,-0.272607,0.646902,5.76896
82.8002,-0.272607,0.624873,5.79099
83.0202,-0.255569,0.602844,5.81302
83.2202,-0.272607,0.583036,5.83283
83.4402,-0.272607,0.560886,5.85498
83.6402,-0.238531,0.540898,5.87497
83.8602,-0.272607,0.519049,5.89682
84.0802,-0.221493,0.49684,5.91903
84.3002,-0.204455,0.47487,5.94099
84.3602,-0.238531,0.468868,5.947
84.5202,-0.238531,0.452841,5.96302
84.7202,-0.238531,0.432913,5.98295
84.9402,-0.187417,0.410704,6.00516
85.1402,-0.204455,0.390835,6.02503
85.3602,-0.255569,0.368866,6.047
85.5802,-0.238531,0.346837,6.06903
85.8002,-0.153342,0.324868,6.091
86.0027,-0.255569,0.30464,6.11123
86.2202,-0.187417,0.282911,6.13295
86.3802,-0.187417,0.266944,6.14892
86.4402,-0.187417,0.260881,6.15498
86.6402,-0.204455,0.240953,6.17491
86.8602,-0.221493,0.218924,6.19694
87.0802,-0.221493,0.196835,6.21903
87.3002,-0.221493,0.174926,6.24094
87.5202,-0.221493,0.152896,6.26297
87.7202,-0.187417,0.132908,6.28296
87.9402,-0.17038,0.110939,6.30493
88.1402,-0.17038,0.0909506,6.32491
88.3602,-0.238531,0.0689214,6.34694
88.3802,-0.221493,0.0668805,6.34898
88.5802,-0.136304,0.0468922,6.36897
88.8002,-0.17038,0.024863,6.391
89.0402,-0.187417,0.00151332,6.41435
89.1402,-0.187417,7.27211e-005,6.41579
89.2602,-0.187417,1.26961e-005,6.41585
89.4627,-0.136304,1.26961e-005,6.41585
89.6802,-0.204455,-4.73289e-005,6.41591
89.9002,-0.102228,-4.73289e-005,6.41591
90.1002,-0.17038,1.26961e-005,6.41585
90.3202,-0.153342,0.00925655,6.40661
90.5402,-0.136304,0.0314058,6.38446
90.7602,-0.119266,0.053495,6.36237
90.9802,-0.136304,0.0754041,6.34046
91.1802,-0.102228,0.0953924,6.32047
91.4002,-0.153342,0.117422,6.29844
91.6002,-0.119266,0.13741,6.27845
91.8202,-0.187417,0.159439,6.25643
92.0402,-0.102228,0.181408,6.23446
92.2602,-0.0681518,0.203437,6.21243
92.4802,-0.102228,0.225407,6.19046
92.6802,-0.102228,0.245395,6.17047
92.9002,-0.119266,0.267424,6.14844
93.1002,-0.102228,0.287472,6.12839
93.3202,-0.136304,0.309502,6.10636
93.5402,-0.102228,0.331411,6.08445
93.7602,-0.153342,0.35356,6.0623
93.9802,-0.119266,0.375469,6.0404
94.1802,-0.0681518,0.395457,6.02041
94.4002,-0.0851898,0.417427,5.99844
94.6002,-0.0340759,0.437415,5.97845
94.8202,-0.102228,0.459444,5.95642
94.9002,-0.0511139,0.467487,5.94838
95.0402,-0.0851898,0.481413,5.93445
95.2602,-0.0681518,0.503442,5.91242
95.4802,-0.0851898,0.525412,5.89045
95.6802,-0.102228,0.5454,5.87046
95.9002,-0.102228,0.567489,5.84838
96.1002,-0.102228,0.587357,5.82851
96.3202,-0.0511139,0.609387,5.80648
96.5402,-0.102228,0.631476,5.78439
96.7602,-0.0851898,0.653625,5.76224
96.9002,-0.0681518,0.667491,5.74837
96.9802,-0.102228,0.675414,5.74045
97.1802,-0.0681518,0.695402,5.72046
97.4002,-0.0511139,0.717371,5.69849
97.6002,-0.0851898,0.73748,5.67838
97.8202,-0.017038,0.759449,5.65642
98.0402,0.0340759,0.781478,5.63439
98.2602,0.102228,0.803507,5.61236
98.4802,0.187417,0.825356,5.59051
98.6802,0.255569,0.845465,5.5704
98.9002,0.408911,0.867494,5.54837
99.1002,0.477063,0.887362,5.5285
99.3202,0.562252,0.909451,5.50641
99.5402,0.732632,0.931481,5.48438
99.7602,0.868936,0.95351,5.46235
99.9802,1.05635,0.975479,5.44039
100.18,1.20969,0.995467,5.4204
100.4,1.36304,1.01744,5.39843
100.6,1.4823,1.03748,5.37838
100.82,1.72083,1.05945,5.35641
100.92,1.80602,1.06954,5.34633
101.04,1.90825,1.08142,5.33444
101.26,2.11271,1.10351,5.31235
101.48,2.30012,1.12542,5.29044
101.68,2.50458,1.14547,5.27039
101.9,2.692,1.16732,5.24855
102.12,2.91349,1.18935,5.22652
102.34,3.13498,1.21144,5.20443
102.56,3.35648,1.23341,5.18246
102.76,3.56093,1.25357,5.16229
102.94,3.74835,1.27152,5.14434
102.98,3.78243,1.27542,5.14044
103.18,4.02096,1.29547,5.12039
103.4,4.25949,1.31744,5.09842
103.6,4.46394,1.33749,5.07838
103.82,4.73655,1.3594,5.05647
104.04,5.00916,1.38149,5.03438
104.26,5.21361,1.40346,5.01241
104.48,5.45214,1.42543,4.99044
104.68,5.63956,1.44535,4.97051
104.9,5.99736,1.46738,4.94848
104.94,6.0144,1.47153,4.94434
105.1,6.1507,1.48743,4.92843
105.32,6.45738,1.5094,4.90646
105.54,6.74703,1.53155,4.88431
105.76,7.01964,1.5534,4.86247
105.98,7.27521,1.57543,4.84044
106.18,7.4967,1.59542,4.82045
106.4,7.78634,1.61751,4.79836
106.6,8.07599,1.63749,4.77837
106.82,8.3486,1.6594,4.75646
106.94,8.51898,1.67153,4.74434
107.04,8.65528,1.68149,4.73437
107.26,8.99604,1.70352,4.71234
107.48,9.26865,1.72543,4.69043
107.68,9.57533,1.74542,4.67045
107.9,9.9672,1.76751,4.64836
108.1,10.2228,1.78732,4.62855
108.32,10.5976,1.80947,4.6064
108.54,10.9724,1.8315,4.58437
108.76,11.3302,1.85352,4.56234
108.96,11.7221,1.87345,4.54241
108.98,11.7391,1.87543,4.54043
109.18,12.0799,1.89542,4.52044
109.4,12.4888,1.91745,4.49841
109.6,12.8807,1.9375,4.47837
109.82,13.2044,1.95941,4.45646
110.04,13.6644,1.98144,4.43443
110.26,14.1756,2.00347,4.4124
110.48,14.5504,2.02544,4.39043
110.68,14.9934,2.04548,4.37038
110.9,15.4534,2.06745,4.34841
110.96,15.5557,2.07346,4.34241
111.12,15.9134,2.08942,4.32644
111.34,16.3735,2.11151,4.30435
111.36,16.3564,2.11349,4.30237
111.56,15.5045,2.11733,4.29853
111.78,14.8912,2.11733,4.29853
112,14.5334,2.11733,4.29853
112.22,14.1756,2.11727,4.29859
112.44,13.9711,2.11727,4.29859
112.64,13.8178,2.11727,4.29859
112.86,13.6644,2.11727,4.29859
113.08,13.5111,2.11727,4.29859
113.3,13.3407,2.11727,4.29859
113.52,13.2555,2.11727,4.29859
113.72,13.1192,2.11727,4.29859
113.94,13,2.11727,4.29859
114.14,13.034,2.11727,4.29859
114.36,12.9148,2.11727,4.29859
114.58,12.8125,2.11727,4.29859
114.8,12.7274,2.11727,4.29859
115.02,12.6081,2.11727,4.29859
115.22,12.6081,2.11727,4.29859
115.44,12.5229,2.11727,4.29859
115.64,12.4888,2.11727,4.29859
115.86,12.4207,2.11727,4.29859
116.08,12.3355,2.11727,4.29859
116.3,12.3014,2.11727,4.29859
116.52,12.2162,2.11727,4.29859
116.72,12.1651,2.11727,4.29859
116.94,12.131,2.11727,4.29859
117.14,12.1481,2.11727,4.29859
117.36,12.0969,2.11727,4.29859
117.58,11.9947,2.11727,4.29859
117.8,11.9436,2.11727,4.29859
118.02,11.9266,2.11727,4.29859
118.22,11.9436,2.11727,4.29859
118.44,11.8755,2.11727,4.29859
118.64,11.8925,2.11727,4.29859
118.86,11.8584,2.11727,4.29859
119.08,11.7732,2.11727,4.29859
119.3,11.7391,2.11727,4.29859
119.52,11.7051,2.11727,4.29859
119.72,11.671,2.11727,4.29859
119.94,11.654,2.11727,4.29859
120.14,11.6369,2.11727,4.29859
120.36,11.6199,2.11727,4.29859
120.58,11.6199,2.11727,4.29859
120.8,11.5517,2.11727,4.29859
121.02,11.5858,2.11727,4.29859
121.22,11.5517,2.11727,4.29859
121.44,11.5006,2.11727,4.29859
121.64,11.4836,2.11727,4.29859
121.86,11.4665,2.11727,4.29859
122.08,11.4325,2.11727,4.29859
122.3,11.3984,2.11727,4.29859
122.52,11.3814,2.11727,4.29859
122.72,11.2791,2.11727,4.29859
122.94,11.3132,2.11727,4.29859
123.14,11.3132,2.11727,4.29859
123.36,11.2791,2.11727,4.29859
123.58,11.245,2.11727,4.29859
123.8,11.211,2.11727,4.29859
124.02,11.211,2.11727,4.29859
124.22,11.1769,2.11727,4.29859
124.44,11.1769,2.11727,4.29859
124.64,11.228,2.11727,4.29859
124.86,11.1428,2.11727,4.29859
125.08,11.1258,2.11727,4.29859
125.3,11.1769,2.11727,4.29859
125.52,11.1087,2.11727,4.29859
125.72,11.1087,2.11727,4.29859
125.94,11.0236,2.11727,4.29859
126.14,11.0576,2.11727,4.29859
126.36,11.0236,2.11727,4.29859
126.58,11.0236,2.11727,4.29859
126.8,10.9895,2.11727,4.29859
127.02,10.9554,2.11727,4.29859
127.22,10.9213,2.11727,4.29859
127.44,10.9213,2.11727,4.29859
127.64,10.9384,2.11727,4.29859
127.86,10.9384,2.11727,4.29859
128.08,10.9213,2.11727,4.29859
128.3,10.9043,2.11727,4.29859
128.52,10.9043,2.11727,4.29859
128.72,10.8702,2.11727,4.29859
128.94,10.9043,2.11727,4.29859
129.14,10.8021,2.11727,4.29859
129.36,10.8191,2.11727,4.29859
129.58,10.8361,2.11727,4.29859
129.8,10.768,2.11727,4.29859
130.02,10.7509,2.11727,4.29859
130.22,10.7339,2.11727,4.29859
130.44,10.768,2.11727,4.29859
130.64,10.7339,2.11727,4.29859
130.86,10.7169,2.11727,4.29859
131.08,10.6998,2.11727,4.29859
131.3,10.6998,2.11727,4.29859
131.52,10.6658,2.11727,4.29859
131.72,10.6487,2.11727,4.29859
131.94,10.6658,2.11727,4.29859
132.14,10.6487,2.11727,4.29859
132.36,10.6658,2.11727,4.29859
132.58,10.6998,2.11727,4.29859
132.8,10.6317,2.11727,4.29859
133.02,10.6146,2.11727,4.29859
133.22,10.5976,2.11727,4.29859
133.44,10.5806,2.11727,4.29859
133.64,10.5806,2.11727,4.29859
133.86,10.5635,2.11727,4.29859
134.08,10.5465,2.11727,4.29859
134.3,10.5976,2.11727,4.29859
134.52,10.5806,2.11727,4.29859
134.72,10.5295,2.11727,4.29859
134.94,10.5124,2.11727,4.29859
135.14,10.5295,2.11727,4.29859
135.36,10.4613,2.11727,4.29859
135.58,10.4443,2.11727,4.29859
135.8,10.4783,2.11727,4.29859
136.02,10.4443,2.11727,4.29859
136.22,10.4613,2.11727,4.29859
136.44,10.4613,2.11727,4.29859
136.64,10.4272,2.11727,4.29859
136.86,10.4102,2.11727,4.29859
137.08,10.3932,2.11727,4.29859
137.3,10.4102,2.11727,4.29859
137.52,10.3761,2.11727,4.29859
137.72,10.342,2.11727,4.29859
137.94,10.342,2.11727,4.29859
138.14,10.3591,2.11727,4.29859
138.36,10.308,2.11727,4.29859
138.58,10.3591,2.11727,4.29859
138.8,10.3932,2.11727,4.29859
139.02,10.325,2.11727,4.29859
139.22,10.308,2.11727,4.29859
139.44,10.3591,2.11727,4.29859
139.64,10.308,2.11727,4.29859
139.86,10.2568,2.11727,4.29859
140.08,10.325,2.11727,4.29859
140.3,10.2909,2.11727,4.29859
140.52,10.2739,2.11727,4.29859
140.72,10.2909,2.11727,4.29859
140.94,10.2398,2.11727,4.29859
141.14,10.308,2.11727,4.29859
141.36,10.2568,2.11727,4.29859
141.58,10.2909,2.11727,4.29859
141.8,10.2228,2.11727,4.29859
142.02,10.2398,2.11727,4.29859
142.22,10.2228,2.11727,4.29859
142.44,10.2228,2.11727,4.29859
