"Unterseriennummer",0,""
"Probennummer",16," "
19.02,29.9186,1.78345,4.36246
19.24,30.4298,1.80548,4.34043
19.3,30.6002,1.81148,4.33443
19.44,30.9068,1.82541,4.3205
19.66,31.3669,1.8475,4.29841
19.86,31.8439,1.86742,4.27848
20.08,32.338,1.88945,4.25645
20.3,32.781,1.91142,4.23448
20.52,33.3773,1.93345,4.21245
20.74,33.8885,1.95542,4.19049
20.94,34.3144,1.97553,4.17038
21.16,34.8256,1.99744,4.14847
21.3,35.1323,2.01148,4.13442
21.36,35.2174,2.01737,4.12854
21.46,35.1663,2.02673,4.11918
21.6,33.65,2.02817,4.11773
21.82,32.2017,2.02823,4.11767
22.02,31.3498,2.02817,4.11773
22.24,30.6342,2.02817,4.11773
22.44,30.1231,2.02817,4.11773
22.66,29.5949,2.02817,4.11773
22.86,29.2031,2.02817,4.11773
23.08,28.8112,2.02817,4.11773
23.3,28.4363,2.02817,4.11773
23.52,28.1978,2.02817,4.11773
23.74,27.9422,2.02817,4.11773
23.94,27.7037,2.02817,4.11773
24.16,27.4311,2.02817,4.11773
24.36,27.2266,2.02817,4.11773
24.58,27.0052,2.02817,4.11773
24.8,26.8348,2.02817,4.11773
25.02,26.6474,2.02817,4.11773
25.24,26.494,2.02817,4.11773
25.44,26.3407,2.02817,4.11773
25.66,26.1533,2.02817,4.11773
25.86,25.9999,2.02817,4.11773
26.08,25.7955,2.02817,4.11773
26.3,25.7273,2.02817,4.11773
26.52,25.5399,2.02817,4.11773
26.74,25.4377,2.02817,4.11773
26.94,25.3014,2.02817,4.11773
27.16,25.2162,2.02817,4.11773
27.36,25.1139,2.02817,4.11773
27.58,25.0458,2.02817,4.11773
27.8,24.9265,2.02817,4.11773
28.02,24.7902,2.02817,4.11773
28.24,24.688,2.02817,4.11773
28.44,24.6198,2.02817,4.11773
28.66,24.5176,2.02817,4.11773
28.86,24.4154,2.02817,4.11773
29.08,24.3643,2.02817,4.11773
29.3,24.262,2.02817,4.11773
29.52,24.2109,2.02817,4.11773
29.74,24.0746,2.02817,4.11773
29.94,23.9724,2.02817,4.11773
30.16,23.9213,2.02817,4.11773
30.36,23.8361,2.02817,4.11773
30.58,23.785,2.02817,4.11773
30.8,23.6828,2.02817,4.11773
31.02,23.6146,2.02817,4.11773
31.24,23.5464,2.02817,4.11773
31.44,23.4783,2.02817,4.11773
31.66,23.4442,2.02817,4.11773
31.86,23.325,2.02817,4.11773
32.08,23.3079,2.02817,4.11773
32.3,23.2057,2.02817,4.11773
32.52,23.1546,2.02817,4.11773
32.74,23.0864,2.02817,4.11773
32.94,23.0183,2.02817,4.11773
33.16,22.9331,2.02817,4.11773
33.36,22.8649,2.02817,4.11773
33.58,22.899,2.02817,4.11773
33.8,22.8138,2.02817,4.11773
34.02,22.7286,2.02817,4.11773
34.24,22.7457,2.02817,4.11773
34.44,22.6434,2.02817,4.11773
34.66,22.5923,2.02817,4.11773
34.86,22.5923,2.02817,4.11773
35.08,22.5412,2.02817,4.11773
35.3,22.4901,2.02817,4.11773
35.52,22.456,2.02817,4.11773
35.74,22.3368,2.02817,4.11773
35.94,22.3368,2.02817,4.11773
36.16,22.2516,2.02817,4.11773
36.36,22.2686,2.02817,4.11773
36.58,22.1664,2.02817,4.11773
36.8,22.1323,2.02817,4.11773
37.02,22.0641,2.02817,4.11773
37.24,22.0471,2.02817,4.11773
37.44,21.979,2.02817,4.11773
37.66,21.996,2.02817,4.11773
37.86,21.9108,2.02817,4.11773
38.08,21.8427,2.02817,4.11773
38.3,21.8427,2.02817,4.11773
38.52,21.7234,2.02817,4.11773
38.74,21.7064,2.02817,4.11773
38.94,21.7234,2.02817,4.11773
39.16,21.6552,2.02817,4.11773
39.36,21.5871,2.02817,4.11773
39.58,21.553,2.02817,4.11773
39.8,21.5189,2.02817,4.11773
40.02,21.4849,2.02817,4.11773
40.24,21.4508,2.02817,4.11773
40.44,21.4337,2.02817,4.11773
40.66,21.4337,2.02817,4.11773
40.86,21.3315,2.02817,4.11773
41.08,21.3315,2.02817,4.11773
41.3,21.2634,2.02817,4.11773
41.52,21.2634,2.02817,4.11773
41.74,21.2463,2.02817,4.11773
41.94,21.2122,2.02817,4.11773
42.16,21.11,2.02817,4.11773
42.36,21.11,2.02817,4.11773
42.58,21.0589,2.02817,4.11773
42.8,21.0589,2.02817,4.11773
43.02,21.0419,2.02817,4.11773
43.24,20.9396,2.02817,4.11773
43.44,20.9567,2.02817,4.11773
43.66,20.8885,2.02817,4.11773
43.86,20.9056,2.02817,4.11773
44.08,20.8885,2.02817,4.11773
44.3,20.8204,2.02817,4.11773
44.52,20.7863,2.02817,4.11773
44.74,20.7863,2.02817,4.11773
44.94,20.7011,2.02817,4.11773
45.16,20.7011,2.02817,4.11773
45.36,20.65,2.02817,4.11773
45.58,20.633,2.02817,4.11773
45.8,20.65,2.02817,4.11773
46.02,20.633,2.02817,4.11773
46.24,20.5648,2.02817,4.11773
46.44,20.5648,2.02817,4.11773
46.66,20.5478,2.02817,4.11773
46.86,20.4967,2.02817,4.11773
47.08,20.4285,2.02817,4.11773
47.3,20.3604,2.02817,4.11773
47.52,20.3944,2.02817,4.11773
47.74,20.3774,2.02817,4.11773
47.94,20.3774,2.02817,4.11773
48.16,20.3433,2.02817,4.11773
48.36,20.3092,2.02817,4.11773
48.58,20.2581,2.02817,4.11773
48.8,20.224,2.02817,4.11773
49.02,20.2411,2.02817,4.11773
49.24,20.224,2.02817,4.11773
49.44,20.19,2.02817,4.11773
49.66,20.1729,2.02817,4.11773
49.86,20.1389,2.02817,4.11773
50.08,20.0877,2.02817,4.11773
50.3,20.0877,2.02817,4.11773
50.52,20.0537,2.02817,4.11773
50.74,19.9855,2.02817,4.11773
50.94,20.0366,2.02817,4.11773
51.16,20.0026,2.02817,4.11773
51.36,19.9174,2.02817,4.11773
51.58,19.9174,2.02817,4.11773
51.8,19.9174,2.02817,4.11773
52.02,19.9003,2.02817,4.11773
52.24,19.8492,2.02817,4.11773
52.44,19.7981,2.02817,4.11773
52.66,19.8151,2.02817,4.11773
52.86,19.7981,2.02817,4.11773
53.08,19.8151,2.02817,4.11773
53.3,19.764,2.02817,4.11773
53.52,19.7811,2.02817,4.11773
53.74,19.6959,2.02817,4.11773
53.94,19.6788,2.02817,4.11773
54.16,19.7299,2.02817,4.11773
54.36,19.6618,2.02817,4.11773
54.58,19.6448,2.02817,4.11773
54.8,19.5936,2.02817,4.11773
55.02,19.6107,2.02817,4.11773
55.24,19.6277,2.02817,4.11773
55.44,19.5766,2.02817,4.11773
55.66,19.5766,2.02817,4.11773
55.86,19.4914,2.02817,4.11773
56.08,19.5085,2.02817,4.11773
56.3,19.4573,2.02817,4.11773
56.52,19.4403,2.02817,4.11773
56.74,19.4573,2.02817,4.11773
56.94,19.4403,2.02817,4.11773
57.16,19.4233,2.02817,4.11773
57.36,19.3381,2.02817,4.11773
57.58,19.3551,2.02817,4.11773
57.8,19.304,2.02817,4.11773
58.02,19.3381,2.02817,4.11773
58.24,19.3381,2.02817,4.11773
58.44,19.304,2.02817,4.11773
58.66,19.2699,2.02817,4.11773
58.86,19.321,2.02817,4.11773
59.08,19.2018,2.02817,4.11773
59.3,19.1677,2.02817,4.11773
59.52,19.2188,2.02817,4.11773
59.74,19.1677,2.02817,4.11773
59.94,19.1847,2.02817,4.11773
60.16,19.1507,2.02817,4.11773
60.36,19.1336,2.02817,4.11773
60.58,19.0995,2.02817,4.11773
60.8,19.0655,2.02817,4.11773
61.02,19.0144,2.02817,4.11773
61.24,19.0484,2.02817,4.11773
61.44,19.0825,2.02817,4.11773
61.66,19.0144,2.02817,4.11773
61.86,19.0484,2.02817,4.11773
62.08,19.0484,2.02817,4.11773
62.3,18.9632,2.02817,4.11773
62.52,18.9803,2.02817,4.11773
62.74,18.9632,2.02817,4.11773
62.94,18.9292,2.02817,4.11773
63.16,18.8781,2.02817,4.11773
63.36,18.8951,2.02817,4.11773
63.58,18.861,2.02817,4.11773
63.8,18.8781,2.02817,4.11773
64.02,18.8099,2.02817,4.11773
64.24,18.8269,2.02817,4.11773
64.44,18.8099,2.02817,4.11773
64.66,18.8099,2.02817,4.11773
64.86,18.8269,2.02817,4.11773
65.08,18.8269,2.02817,4.11773
65.3,18.7588,2.02817,4.11773
65.52,18.7758,2.02817,4.11773
65.74,18.7077,2.02817,4.11773
65.94,18.7077,2.02817,4.11773
66.16,18.7247,2.02817,4.11773
66.36,18.6906,2.02817,4.11773
66.46,18.6736,2.02817,4.11773
66.5,18.6566,2.02817,4.11773
66.58,18.6906,2.02817,4.11773
66.8,18.6906,2.02817,4.11773
67.02,17.3958,2.02205,4.12386
67.24,13.9882,1.99996,4.14595
67.44,11.654,1.97973,4.16618
67.66,9.6094,1.95776,4.18814
67.86,8.22933,1.93777,4.20813
68.08,7.01964,1.91574,4.23016
68.3,6.1507,1.89378,4.25213
68.52,5.46918,1.87181,4.2741
68.74,4.82174,1.84978,4.29613
68.94,4.37875,1.82985,4.31606
69.14,3.93577,1.80974,4.33617
69.16,3.90169,1.80776,4.33815
69.36,3.57797,1.78783,4.35807
69.58,3.16906,1.7658,4.3801
69.8,2.77719,1.74383,4.40207
70.02,2.52162,1.72168,4.42422
70.24,2.16382,1.69977,4.44613
70.44,1.92529,1.67985,4.46606
70.66,1.68676,1.65782,4.48809
70.86,1.49934,1.63783,4.50808
71.08,1.31192,1.61574,4.53017
71.16,1.20969,1.60782,4.53809
71.3,1.07339,1.59377,4.55214
71.52,0.851898,1.57186,4.57404
71.74,0.715594,1.54977,4.59613
71.94,0.545214,1.52978,4.61612
72.16,0.340759,1.50793,4.63797
72.36,0.204455,1.48789,4.65802
72.58,0.0511139,1.46574,4.68017
72.8,-0.119266,1.44377,4.70214
73.02,-0.238531,1.42162,4.72429
73.16,-0.289645,1.40781,4.73809
73.24,-0.374835,1.39983,4.74608
73.44,-0.408911,1.37984,4.76606
73.66,-0.562252,1.35775,4.78815
73.86,-0.66448,1.33776,4.80814
74.08,-0.783746,1.31585,4.83005
74.3,-0.851898,1.29383,4.85208
74.52,-0.937087,1.2718,4.87411
74.74,-1.03932,1.24983,4.89608
74.94,-1.10747,1.22984,4.91607
75.16,-1.17562,1.20787,4.93804
75.18,-1.15858,1.20589,4.94002
75.36,-1.26081,1.18776,4.95814
75.58,-1.26081,1.16579,4.98011
75.8,-1.29488,1.14388,5.00202
76.02,-1.346,1.12179,5.02411
76.24,-1.39711,1.09982,5.04608
76.44,-1.38007,1.07984,5.06607
76.66,-1.49934,1.05793,5.08798
76.86,-1.55045,1.03782,5.10809
77.08,-1.49934,1.01579,5.13012
77.18,-1.58453,1.00577,5.14014
77.3,-1.55045,0.993701,5.15221
77.52,-1.56749,0.971791,5.17411
77.74,-1.55045,0.949762,5.19614
77.94,-1.56749,0.929774,5.21613
78.16,-1.53342,0.907745,5.23816
78.36,-1.55045,0.887756,5.25815
78.58,-1.53342,0.865667,5.28024
78.8,-1.53342,0.843758,5.30215
79.02,-1.38007,0.821729,5.32418
79.18,-1.27785,0.805762,5.34014
79.24,-1.26081,0.79988,5.34603
79.44,-1.17562,0.779771,5.36613
79.66,-1.05635,0.757862,5.38804
79.86,-0.971163,0.737874,5.40803
80.08,-0.903011,0.715845,5.43006
80.3,-0.817822,0.693756,5.45215
80.52,-0.66448,0.671726,5.47418
80.74,-0.630404,0.649757,5.49615
80.94,-0.647442,0.629829,5.51608
81.16,-0.545214,0.60786,5.53805
81.2,-0.545214,0.603778,5.54213
81.36,-0.545214,0.587871,5.55803
81.58,-0.511139,0.565842,5.58006
81.8,-0.562252,0.543933,5.60197
82.02,-0.494101,0.521844,5.62406
82.24,-0.460025,0.499815,5.64609
82.44,-0.477063,0.479766,5.66614
82.66,-0.494101,0.457797,5.68811
82.88,-0.511139,0.435828,5.71008
83.1,-0.494101,0.413799,5.73211
83.22,-0.460025,0.401794,5.74411
83.32,-0.460025,0.39183,5.75408
83.52,-0.477063,0.371781,5.77412
83.74,-0.460025,0.349812,5.79609
83.94,-0.460025,0.329764,5.81614
84.16,-0.460025,0.307855,5.83805
84.36,-0.442987,0.287867,5.85804
84.58,-0.425949,0.265777,5.88013
84.8,-0.442987,0.243748,5.90216
85.02,-0.391873,0.221719,5.92419
85.22,-0.357797,0.201731,5.94418
85.24,-0.374835,0.19993,5.94598
85.44,-0.408911,0.179822,5.96608
85.68,-0.408911,0.155812,5.99009
85.9,-0.391873,0.133842,6.01206
86.12,-0.340759,0.111813,6.03409
86.34,-0.374835,0.089784,6.05612
86.56,-0.357797,0.0677548,6.07815
86.78,-0.374835,0.0458457,6.10006
86.98,-0.374835,0.0258574,6.12005
87.22,-0.391873,0.00196745,6.14394
87.26,-0.408911,0.000826975,6.14508
87.32,-0.391873,0.0001667,6.14574
87.44,-0.289645,4.665e-005,6.14586
87.66,-0.374835,4.665e-005,6.14586
87.86,-0.357797,-1.3375e-005,6.14592
88.08,-0.391873,-1.3375e-005,6.14592
88.3,-0.306683,4.665e-005,6.14586
88.52,-0.357797,0.0113313,6.13457
88.74,-0.374835,0.0334206,6.11249
88.94,-0.289645,0.0534689,6.09244
89.16,-0.306683,0.0755581,6.07035
89.36,-0.340759,0.0954864,6.05042
89.58,-0.340759,0.117516,6.02839
89.8,-0.323721,0.139545,6.00636
90.02,-0.289645,0.161454,5.98445
90.24,-0.255569,0.183363,5.96254
90.42,-0.340759,0.201491,5.94442
90.44,-0.357797,0.203471,5.94243
90.66,-0.289645,0.225441,5.92047
90.86,-0.323721,0.245429,5.90048
91.08,-0.272607,0.267518,5.87839
91.3,-0.255569,0.289547,5.85636
91.52,-0.289645,0.311456,5.83445
91.74,-0.221493,0.333425,5.81248
91.94,-0.255569,0.353594,5.79231
92.16,-0.204455,0.375503,5.7704
92.36,-0.255569,0.395431,5.75047
92.42,-0.289645,0.401494,5.74441
92.58,-0.221493,0.417521,5.72839
92.8,-0.221493,0.43949,5.70642
93.02,-0.238531,0.461459,5.68445
93.24,-0.17038,0.483428,5.66248
93.44,-0.187417,0.503476,5.64243
93.66,-0.153342,0.525445,5.62046
93.86,-0.153342,0.545494,5.60041
94.08,-0.0340759,0.567463,5.57844
94.3,0.0511139,0.589492,5.55641
94.42,0.0851898,0.601497,5.54441
94.54,0.17038,0.613502,5.5324
94.76,0.289645,0.635411,5.51049
94.98,0.425949,0.65744,5.48847
95.2,0.630404,0.67947,5.46644
95.4,0.766708,0.699518,5.44639
95.62,0.937087,0.721607,5.4243
95.84,1.10747,0.743576,5.40233
96.06,1.39711,0.765425,5.38048
96.28,1.58453,0.787455,5.35845
96.44,1.80602,0.803541,5.34236
96.48,1.82306,0.807503,5.3384
96.7,2.16382,0.829532,5.31637
96.9,2.43643,0.84946,5.29645
97.12,2.77719,0.87149,5.27442
97.34,3.06683,0.893459,5.25245
97.56,3.40759,0.915368,5.23054
97.78,3.69724,0.937457,5.20845
97.98,4.00392,0.957445,5.18846
98.2,4.27653,0.979535,5.16637
98.4,4.56617,0.999463,5.14644
98.46,4.61729,1.00541,5.1405
98.62,4.88989,1.02149,5.12441
98.84,5.17954,1.04358,5.10233
99.06,5.46918,1.06543,5.08048
99.28,5.75883,1.0874,5.05851
99.48,6.04847,1.10751,5.0384
99.7,6.45738,1.1296,5.01631
99.9,6.69592,1.14947,4.99644
100.12,7.05371,1.17149,4.97441
100.34,7.44559,1.19346,4.95244
100.46,7.53078,1.20547,4.94044
100.56,7.71819,1.21543,4.93047
100.8,8.04191,1.2395,4.9064
101.02,8.39971,1.26153,4.88437
101.24,8.82566,1.28362,4.86229
101.44,9.13234,1.30349,4.84242
101.66,9.4731,1.32552,4.82039
101.86,9.8309,1.34545,4.80046
102.08,10.2057,1.36748,4.77843
102.3,10.5976,1.38957,4.75634
102.46,10.8702,1.40553,4.74037
102.52,11.0065,1.41153,4.73437
102.76,11.3984,1.43548,4.71042
102.98,11.8755,1.45745,4.68845
103.2,12.2503,1.47954,4.66636
103.4,12.6592,1.49953,4.64638
103.62,13.0851,1.5215,4.62441
103.84,13.4941,1.54353,4.60238
104.06,13.937,1.5655,4.58041
104.28,14.4993,1.58747,4.55844
104.48,14.8912,1.60746,4.53845
104.7,15.3853,1.62949,4.51642
104.9,15.8283,1.64947,4.49643
105.12,16.3224,1.67156,4.47434
105.34,16.8846,1.69353,4.45237
105.56,17.4128,1.7155,4.43041
105.78,17.9921,1.73741,4.4085
105.98,18.5203,1.75746,4.38845
106.2,19.0825,1.77949,4.36642
106.4,19.6277,1.79954,4.34637
106.48,19.8322,1.80752,4.33839
106.62,20.2581,1.82145,4.32446
106.84,20.8885,1.84353,4.30237
107.06,21.553,1.86544,4.28046
107.28,22.2345,1.88747,4.25843
107.48,22.8309,1.90734,4.23857
107.7,23.4442,1.92943,4.21648
107.92,24.1598,1.95146,4.19445
108.14,24.9265,1.97349,4.17242
108.36,25.608,1.99558,4.15033
108.48,26.051,2.00752,4.13838
108.58,26.4088,2.01743,4.12848
108.68,26.4088,2.02673,4.11918
108.8,25.4547,2.02817,4.11773
109.02,24.3643,2.02817,4.11773
109.24,23.7679,2.02817,4.11773
109.44,23.359,2.02817,4.11773
109.66,22.9501,2.02823,4.11767
109.86,22.6775,2.02823,4.11767
110.08,22.4049,2.02817,4.11773
110.3,22.1664,2.02817,4.11773
110.52,21.9278,2.02817,4.11773
110.74,21.7575,2.02817,4.11773
110.94,21.6382,2.02817,4.11773
111.16,21.4508,2.02817,4.11773
111.36,21.2974,2.02817,4.11773
111.58,21.1782,2.02817,4.11773
111.8,21.0078,2.02817,4.11773
112.02,20.9056,2.02817,4.11773
112.24,20.8033,2.02817,4.11773
112.44,20.633,2.02817,4.11773
112.66,20.5818,2.02817,4.11773
112.86,20.4626,2.02817,4.11773
113.08,20.3604,2.02817,4.11773
113.3,20.2581,2.02817,4.11773
113.52,20.1729,2.02817,4.11773
113.74,20.1048,2.02817,4.11773
113.94,20.0707,2.02817,4.11773
114.16,19.9685,2.02817,4.11773
114.36,19.9003,2.02817,4.11773
114.58,19.8322,2.02817,4.11773
114.8,19.764,2.02817,4.11773
115.02,19.6788,2.02817,4.11773
115.24,19.6107,2.02817,4.11773
115.44,19.6107,2.02817,4.11773
115.66,19.5425,2.02817,4.11773
115.86,19.5255,2.02817,4.11773
116.08,19.4403,2.02817,4.11773
116.3,19.3551,2.02817,4.11773
116.52,19.321,2.02817,4.11773
116.74,19.2358,2.02817,4.11773
116.94,19.2188,2.02817,4.11773
117.16,19.1677,2.02817,4.11773
117.36,19.0995,2.02817,4.11773
117.58,19.0825,2.02817,4.11773
117.8,18.9973,2.02817,4.11773
118.02,18.9632,2.02817,4.11773
118.24,18.9973,2.02817,4.11773
118.44,18.8951,2.02817,4.11773
118.66,18.8269,2.02817,4.11773
118.86,18.8099,2.02817,4.11773
119.08,18.7929,2.02817,4.11773
119.3,18.7929,2.02817,4.11773
119.52,18.6906,2.02817,4.11773
119.74,18.6906,2.02817,4.11773
119.94,18.5884,2.02817,4.11773
120.16,18.6225,2.02817,4.11773
120.36,18.5714,2.02817,4.11773
120.58,18.5543,2.02817,4.11773
120.8,18.4351,2.02817,4.11773
121.02,18.4691,2.02817,4.11773
121.24,18.4521,2.02817,4.11773
121.44,18.3669,2.02817,4.11773
121.66,18.3669,2.02817,4.11773
121.86,18.3158,2.02817,4.11773
122.08,18.2988,2.02817,4.11773
122.3,18.3328,2.02817,4.11773
122.52,18.2647,2.02817,4.11773
122.74,18.2306,2.02817,4.11773
122.94,18.1795,2.02817,4.11773
123.16,18.2136,2.02817,4.11773
123.36,18.1454,2.02817,4.11773
123.58,18.0602,2.02817,4.11773
123.8,18.1113,2.02817,4.11773
124.02,18.0943,2.02817,4.11773
124.24,18.0091,2.02817,4.11773
124.44,18.0091,2.02817,4.11773
124.66,17.975,2.02817,4.11773
124.86,17.9921,2.02817,4.11773
125.08,17.941,2.02817,4.11773
125.3,17.941,2.02817,4.11773
125.52,17.9069,2.02817,4.11773
125.74,17.8899,2.02817,4.11773
125.94,17.8899,2.02817,4.11773
126.16,17.7876,2.02817,4.11773
126.36,17.7876,2.02817,4.11773
126.58,17.7535,2.02817,4.11773
126.8,17.7365,2.02817,4.11773
127.02,17.7706,2.02817,4.11773
127.24,17.7195,2.02817,4.11773
127.44,17.7195,2.02817,4.11773
127.66,17.7365,2.02817,4.11773
127.86,17.6854,2.02817,4.11773
128.08,17.7024,2.02817,4.11773
128.3,17.6513,2.02817,4.11773
128.52,17.6002,2.02817,4.11773
128.74,17.6513,2.02817,4.11773
128.94,17.6002,2.02817,4.11773
129.16,17.5491,2.02817,4.11773
129.36,17.5491,2.02817,4.11773
129.58,17.5491,2.02817,4.11773
129.8,17.5321,2.02817,4.11773
130.02,17.4639,2.02817,4.11773
130.24,17.4639,2.02817,4.11773
130.44,17.4298,2.02817,4.11773
130.66,17.4298,2.02817,4.11773
130.86,17.4128,2.02817,4.11773
131.08,17.3958,2.02817,4.11773
131.3,17.3787,2.02817,4.11773
131.52,17.2935,2.02817,4.11773
131.74,17.3276,2.02817,4.11773
131.94,17.3276,2.02817,4.11773
132.16,17.2765,2.02817,4.11773
132.36,17.2424,2.02817,4.11773
132.58,17.2765,2.02817,4.11773
132.8,17.2424,2.02817,4.11773
133.02,17.2424,2.02817,4.11773
133.24,17.2083,2.02817,4.11773
133.44,17.2083,2.02817,4.11773
133.66,17.1743,2.02817,4.11773
133.86,17.1572,2.02817,4.11773
134.08,17.1572,2.02817,4.11773
134.3,17.1231,2.02817,4.11773
134.52,17.1061,2.02817,4.11773
134.74,17.1572,2.02817,4.11773
134.94,17.072,2.02817,4.11773
135.16,17.055,2.02817,4.11773
135.36,17.055,2.02817,4.11773
135.58,17.055,2.02817,4.11773
135.8,17.0209,2.02817,4.11773
136.02,16.9868,2.02817,4.11773
136.24,16.9698,2.02817,4.11773
136.44,17.0039,2.02817,4.11773
136.66,16.9698,2.02817,4.11773
136.86,16.9868,2.02817,4.11773
137.08,16.9528,2.02817,4.11773
137.3,16.8846,2.02817,4.11773
137.52,16.9187,2.02817,4.11773
137.74,16.9528,2.02817,4.11773
137.94,16.9698,2.02817,4.11773
138.16,16.9357,2.02817,4.11773
138.36,16.8676,2.02817,4.11773
138.58,16.8846,2.02817,4.11773
138.8,16.8335,2.02817,4.11773
139.02,16.8165,2.02817,4.11773
139.24,16.8165,2.02817,4.11773
139.44,16.7824,2.02817,4.11773
139.66,16.7824,2.02817,4.11773
139.86,16.7653,2.02817,4.11773
140.08,16.7313,2.02817,4.11773
140.3,16.7653,2.02817,4.11773
140.52,16.7824,2.02817,4.11773
140.74,16.7313,2.02817,4.11773
140.94,16.6972,2.02817,4.11773
141.16,16.6802,2.02817,4.11773
141.36,16.6802,2.02817,4.11773
141.58,16.612,2.02817,4.11773
141.8,16.6802,2.02817,4.11773
142.02,16.6631,2.02817,4.11773
142.24,16.6461,2.02817,4.11773
142.44,16.6631,2.02817,4.11773
142.66,16.612,2.02817,4.11773
142.86,16.629,2.02817,4.11773
143.08,16.5439,2.02817,4.11773
143.3,16.5439,2.02817,4.11773
143.52,16.5268,2.02817,4.11773
143.74,16.5439,2.02817,4.11773
143.94,16.5439,2.02817,4.11773
144.16,16.5268,2.02817,4.11773
144.36,16.4927,2.02817,4.11773
144.58,16.4927,2.02817,4.11773
144.8,16.5098,2.02817,4.11773
145.02,16.4075,2.02817,4.11773
145.24,16.4587,2.02817,4.11773
145.44,16.4757,2.02817,4.11773
145.66,16.4416,2.02817,4.11773
145.86,16.4416,2.02817,4.11773
146.08,16.4246,2.02817,4.11773
146.3,16.4246,2.02817,4.11773
146.52,16.3905,2.02817,4.11773
146.74,16.4075,2.02817,4.11773
146.94,16.4246,2.02817,4.11773
147.16,16.3905,2.02817,4.11773
