"Unterseriennummer",0,""
"Probennummer",9," "
18.3801,25.4036,1.71751,4.77441
18.5801,25.8636,1.73743,4.75448
18.6801,26.017,1.74734,4.74458
18.8001,26.1873,1.75934,4.73257
19.0201,26.6133,1.78137,4.71054
19.2201,27.0052,1.80142,4.69049
19.4401,27.4481,1.82339,4.66852
19.6401,27.8571,1.84332,4.6486
19.8601,28.283,1.86535,4.62657
20.0801,28.743,1.88744,4.60448
20.3001,29.169,1.90941,4.58251
20.5201,29.5949,1.93138,4.56054
20.6801,29.9527,1.9474,4.54451
20.7201,30.0038,1.95142,4.54049
20.9401,30.4809,1.97339,4.51852
21.1601,30.8728,1.99536,4.49655
21.3801,31.3669,2.01745,4.47446
21.5801,31.7417,2.03732,4.4546
21.8001,32.1847,2.05935,4.43257
22.0201,32.6277,2.08132,4.4106
22.2201,33.0366,2.10137,4.39055
22.4401,33.3944,2.1234,4.36852
22.6201,33.5648,2.14074,4.35117
22.6426,33.3944,2.14134,4.35057
22.8601,31.7587,2.14242,4.34949
23.0601,30.8557,2.14242,4.34949
23.2801,30.089,2.14236,4.34955
23.5001,29.5949,2.14236,4.34955
23.7001,29.186,2.14236,4.34955
23.9201,28.743,2.14236,4.34955
24.1201,28.4023,2.14236,4.34955
24.3401,28.1126,2.14236,4.34955
24.5401,27.8571,2.14236,4.34955
24.7601,27.6356,2.14236,4.34955
24.9801,27.3459,2.14236,4.34955
25.1801,27.1585,2.14236,4.34955
25.4001,26.954,2.14236,4.34955
25.6001,26.7666,2.14236,4.34955
25.8201,26.5792,2.14236,4.34955
26.0401,26.4259,2.14236,4.34955
26.2601,26.2555,2.14236,4.34955
26.4801,26.0851,2.14236,4.34955
26.6801,25.9658,2.14236,4.34955
26.9001,25.7614,2.14236,4.34955
27.1001,25.6421,2.14236,4.34955
27.3201,25.574,2.14236,4.34955
27.5401,25.4036,2.14236,4.34955
27.7601,25.2502,2.14236,4.34955
27.9801,25.1991,2.14236,4.34955
28.1801,25.0799,2.14236,4.34955
28.4001,24.9606,2.14236,4.34955
28.6001,24.8754,2.14236,4.34955
28.8201,24.7902,2.14236,4.34955
29.0401,24.688,2.14236,4.34955
29.2601,24.5517,2.14236,4.34955
29.4801,24.4835,2.14236,4.34955
29.6801,24.3813,2.14236,4.34955
29.9001,24.262,2.14236,4.34955
30.1001,24.1598,2.14236,4.34955
30.3201,24.0746,2.14236,4.34955
30.5401,23.9894,2.14236,4.34955
30.7601,23.9383,2.14236,4.34955
30.9801,23.8872,2.14236,4.34955
31.1801,23.802,2.14236,4.34955
31.4001,23.7509,2.14236,4.34955
31.6001,23.7339,2.14236,4.34955
31.8201,23.6657,2.14236,4.34955
32.0401,23.5464,2.14236,4.34955
32.2601,23.4953,2.14236,4.34955
32.4801,23.4101,2.14236,4.34955
32.6801,23.325,2.14236,4.34955
32.9001,23.2568,2.14236,4.34955
33.1001,23.1887,2.14236,4.34955
33.3201,23.1375,2.14236,4.34955
33.5401,23.0523,2.14236,4.34955
33.7601,23.0183,2.14236,4.34955
33.9801,23.0012,2.14236,4.34955
34.1801,22.882,2.14236,4.34955
34.4001,22.8479,2.14236,4.34955
34.6001,22.7797,2.14236,4.34955
34.8201,22.7457,2.14236,4.34955
35.0401,22.7116,2.14236,4.34955
35.2601,22.6605,2.14236,4.34955
35.4801,22.6094,2.14236,4.34955
35.6801,22.5242,2.14236,4.34955
35.9001,22.4901,2.14236,4.34955
36.1001,22.456,2.14236,4.34955
36.3201,22.439,2.14236,4.34955
36.5401,22.3368,2.14236,4.34955
36.7601,22.3197,2.14236,4.34955
36.9801,22.2686,2.14236,4.34955
37.1801,22.2516,2.14236,4.34955
37.4001,22.1834,2.14236,4.34955
37.6001,22.1493,2.14236,4.34955
37.8201,22.1493,2.14236,4.34955
38.0401,22.1323,2.14236,4.34955
38.2601,22.0641,2.14236,4.34955
38.4801,21.9619,2.14236,4.34955
38.6801,21.9278,2.14236,4.34955
38.9001,21.8938,2.14236,4.34955
39.1001,21.8427,2.14236,4.34955
39.3201,21.8256,2.14236,4.34955
39.5401,21.7745,2.14236,4.34955
39.7601,21.6723,2.14236,4.34955
39.9801,21.6893,2.14236,4.34955
40.1801,21.6041,2.14236,4.34955
40.4001,21.6212,2.14236,4.34955
40.6001,21.6382,2.14236,4.34955
40.8201,21.536,2.14236,4.34955
41.0401,21.5019,2.14236,4.34955
41.2601,21.4678,2.14236,4.34955
41.4801,21.4508,2.14236,4.34955
41.6801,21.3997,2.14236,4.34955
41.9001,21.4508,2.14236,4.34955
42.1001,21.3486,2.14236,4.34955
42.3201,21.2804,2.14236,4.34955
42.5401,21.2634,2.14236,4.34955
42.7601,21.2634,2.14236,4.34955
42.9801,21.2463,2.14236,4.34955
43.1801,21.1441,2.14236,4.34955
43.4001,21.1441,2.14236,4.34955
43.6001,21.093,2.14236,4.34955
43.8201,21.0248,2.14236,4.34955
44.0401,20.9737,2.14236,4.34955
44.2601,21.0078,2.14236,4.34955
44.4801,21.0248,2.14236,4.34955
44.6801,20.9226,2.14236,4.34955
44.9001,20.8715,2.14236,4.34955
45.1001,20.8374,2.14236,4.34955
45.3201,20.8204,2.14236,4.34955
45.5401,20.8033,2.14236,4.34955
45.7601,20.7693,2.14236,4.34955
45.9801,20.7693,2.14236,4.34955
46.1801,20.7522,2.14236,4.34955
46.4001,20.7011,2.14236,4.34955
46.6001,20.7181,2.14236,4.34955
46.8201,20.7011,2.14236,4.34955
47.0401,20.667,2.14236,4.34955
47.2601,20.5818,2.14236,4.34955
47.4801,20.5478,2.14236,4.34955
47.6801,20.5989,2.14236,4.34955
47.9001,20.5478,2.14236,4.34955
48.1001,20.5307,2.14236,4.34955
48.3201,20.4285,2.14236,4.34955
48.5401,20.4285,2.14236,4.34955
48.7601,20.3774,2.14236,4.34955
48.9801,20.3604,2.14236,4.34955
49.1801,20.3604,2.14236,4.34955
49.4001,20.3604,2.14242,4.34949
49.6001,20.2581,2.14236,4.34955
49.8201,20.224,2.14236,4.34955
50.0401,20.2752,2.14236,4.34955
50.2601,20.2411,2.14236,4.34955
50.4801,20.19,2.14236,4.34955
50.6801,20.1559,2.14236,4.34955
50.9001,20.1389,2.14236,4.34955
51.1001,20.1048,2.14236,4.34955
51.3201,20.0707,2.14236,4.34955
51.5401,20.0366,2.14236,4.34955
51.7601,20.0707,2.14236,4.34955
51.9801,20.0196,2.14236,4.34955
52.1801,20.0196,2.14236,4.34955
52.4001,19.9685,2.14236,4.34955
52.6001,19.9514,2.14236,4.34955
52.8201,19.9344,2.14236,4.34955
53.0401,19.9514,2.14236,4.34955
53.2601,19.9003,2.14236,4.34955
53.4801,19.8322,2.14236,4.34955
53.6801,19.8833,2.14236,4.34955
53.9001,19.7981,2.14236,4.34955
54.1001,19.8151,2.14236,4.34955
54.3201,19.7811,2.14236,4.34955
54.5201,19.764,2.14236,4.34955
54.7401,19.7811,2.14236,4.34955
54.9601,19.6959,2.14236,4.34955
55.1601,19.6959,2.14236,4.34955
55.3801,19.6788,2.14236,4.34955
55.5801,19.6618,2.14236,4.34955
55.8001,19.6107,2.14236,4.34955
56.0201,19.6277,2.14236,4.34955
56.2401,19.5766,2.14236,4.34955
56.4601,19.5766,2.14236,4.34955
56.6601,19.6107,2.14236,4.34955
56.8801,19.5425,2.14236,4.34955
57.0801,19.5766,2.14236,4.34955
57.3001,19.5085,2.14236,4.34955
57.5201,19.4914,2.14236,4.34955
57.7401,19.4403,2.14236,4.34955
57.9601,19.4233,2.14236,4.34955
58.1601,19.3722,2.14236,4.34955
58.3801,19.4233,2.14236,4.34955
58.5801,19.4233,2.14236,4.34955
58.8001,19.4233,2.14236,4.34955
59.0201,19.3892,2.14236,4.34955
59.2401,19.3722,2.14236,4.34955
59.4601,19.3381,2.14236,4.34955
59.6601,19.3722,2.14236,4.34955
59.8801,19.321,2.14236,4.34955
60.0801,19.2358,2.14236,4.34955
60.3001,19.2358,2.14236,4.34955
60.5201,19.2018,2.14236,4.34955
60.7401,19.2699,2.14236,4.34955
60.9601,19.2018,2.14236,4.34955
61.1601,19.2018,2.14236,4.34955
61.3801,19.2018,2.14236,4.34955
61.5801,19.1847,2.14236,4.34955
61.8001,19.1677,2.14236,4.34955
62.0201,19.1336,2.14236,4.34955
62.2401,19.1336,2.14236,4.34955
62.4601,19.0655,2.14236,4.34955
62.6601,19.0825,2.14236,4.34955
62.8801,19.0655,2.14236,4.34955
63.0801,19.0314,2.14236,4.34955
63.3001,19.0655,2.14236,4.34955
63.5201,19.0484,2.14236,4.34955
63.7401,19.0314,2.14236,4.34955
63.9601,18.9973,2.14236,4.34955
64.1601,18.9803,2.14236,4.34955
64.3801,18.9462,2.14236,4.34955
64.5801,18.9462,2.14236,4.34955
64.8001,18.8951,2.14236,4.34955
65.0201,18.8781,2.14236,4.34955
65.2401,18.8951,2.14236,4.34955
65.4601,18.8951,2.14236,4.34955
65.6601,18.8099,2.14236,4.34955
65.8801,18.8269,2.14236,4.34955
66.0801,18.7588,2.14236,4.34955
66.3001,18.7588,2.14236,4.34955
66.5201,18.7588,2.14236,4.34955
66.7401,18.7758,2.14236,4.34955
66.9601,18.7758,2.14236,4.34955
67.1601,18.7247,2.14236,4.34955
67.3801,18.7247,2.14236,4.34955
67.5801,18.7247,2.14236,4.34955
67.6201,18.7247,2.14236,4.34955
67.6601,18.7077,2.14236,4.34955
67.8001,18.6906,2.14236,4.34955
68.0201,18.6566,2.14236,4.34955
68.2401,16.5779,2.1282,4.36372
68.4601,14.1074,2.10605,4.38587
68.6601,12.3696,2.08606,4.40585
68.8801,10.7509,2.06397,4.42794
69.0801,9.64348,2.04398,4.44793
69.3001,8.6212,2.02207,4.46984
69.5201,7.8545,1.99998,4.49193
69.7401,7.24113,1.97801,4.5139
69.9601,6.66184,1.95599,4.53593
70.1601,6.21885,1.936,4.55592
70.3801,5.80994,1.91397,4.57795
70.5801,5.45214,1.89404,4.59787
70.8001,5.11139,1.87195,4.61996
71.0201,4.71951,1.84998,4.64193
71.2401,4.44691,1.82789,4.66402
71.4601,4.12318,1.80604,4.68587
71.6601,3.86762,1.78605,4.70586
71.8801,3.61205,1.76397,4.72795
72.0601,3.44167,1.74602,4.7459
72.0801,3.42463,1.74404,4.74788
72.3001,3.16906,1.72195,4.76997
72.5201,2.93053,1.69998,4.79194
72.7401,2.65792,1.67789,4.81402
72.9601,2.45347,1.65592,4.83599
73.1601,2.24901,1.63599,4.85592
73.3801,2.07863,1.61396,4.87795
73.5801,1.92529,1.59397,4.89794
73.8001,1.73787,1.57201,4.91991
74.0201,1.53342,1.55004,4.94188
74.0601,1.53342,1.54595,4.94596
74.2401,1.43119,1.52795,4.96397
74.4601,1.27785,1.50598,4.98594
74.6601,1.14154,1.48611,5.0058
74.8801,1.02228,1.46402,5.02789
75.0801,0.971163,1.44403,5.04788
75.3001,0.800784,1.42206,5.06985
75.5201,0.613366,1.40009,5.09182
75.7401,0.562252,1.378,5.11391
75.9601,0.408911,1.35592,5.136
76.0601,0.391873,1.34589,5.14602
76.1601,0.340759,1.33599,5.15593
76.3801,0.17038,1.31402,5.1779
76.5801,0.136304,1.29397,5.19794
76.8001,0.0681518,1.272,5.21991
77.0201,-0.0340759,1.25003,5.24188
77.2401,-0.17038,1.228,5.26391
77.4601,-0.272607,1.20603,5.28588
77.6601,-0.306683,1.18598,5.30593
77.8801,-0.460025,1.16408,5.32784
78.0801,-0.494101,1.14403,5.34789
78.3001,-0.57929,1.12206,5.36986
78.5201,-0.647442,1.10003,5.39189
78.7401,-0.74967,1.078,5.41391
78.9601,-0.817822,1.05609,5.43582
79.1601,-0.817822,1.03598,5.45593
79.3801,-0.903011,1.01401,5.4779
79.5801,-0.954125,0.993965,5.49795
79.8001,-1.00524,0.972056,5.51986
80.0201,-1.07339,0.950027,5.54189
80.0801,-1.05635,0.944024,5.54789
80.2401,-1.09043,0.927997,5.56392
80.4801,-1.1245,0.903927,5.58799
80.6801,-1.19266,0.883999,5.60792
80.9001,-1.20969,0.86209,5.62982
81.1001,-1.19266,0.841921,5.64999
81.3201,-1.19266,0.820012,5.6719
81.5201,-1.26081,0.800024,5.69189
81.7401,-1.20969,0.777935,5.71398
81.9601,-1.1245,0.755966,5.73595
82.0801,-1.10747,0.744021,5.74789
82.1601,-1.09043,0.735977,5.75594
82.4001,-1.03932,0.711967,5.77995
82.6001,-0.954125,0.691919,5.8
82.8201,-0.868936,0.66995,5.82196
83.0201,-0.800784,0.650022,5.84189
83.2401,-0.681518,0.627992,5.86392
83.4601,-0.528177,0.606023,5.88589
83.6601,-0.391873,0.586095,5.90582
83.8801,-0.204455,0.563946,5.92797
84.0801,-0.204455,0.544137,5.94778
84.1001,-0.187417,0.542037,5.94988
84.3001,-0.221493,0.522048,5.96987
84.5201,-0.221493,0.499959,5.99196
84.7401,-0.17038,0.47799,6.01392
84.9601,-0.187417,0.456021,6.03589
85.1601,-0.17038,0.435972,6.05594
85.3801,-0.238531,0.413883,6.07803
85.5801,-0.204455,0.393955,6.09796
85.8001,-0.204455,0.371986,6.11993
86.0201,-0.221493,0.350017,6.1419
86.1001,-0.187417,0.342033,6.14988
86.2401,-0.221493,0.327927,6.16399
86.4601,-0.204455,0.305958,6.18596
86.6601,-0.221493,0.28603,6.20588
86.8801,-0.204455,0.263941,6.22797
87.0801,-0.187417,0.244072,6.24784
87.3001,-0.204455,0.222043,6.26987
87.5201,-0.238531,0.200014,6.2919
87.7401,-0.204455,0.177985,6.31393
87.9601,-0.187417,0.156016,6.3359
88.1001,-0.221493,0.14203,6.34988
88.1601,-0.204455,0.135967,6.35595
88.3801,-0.204455,0.113938,6.37798
88.5801,-0.153342,0.09395,6.39796
88.8001,-0.187417,0.0721008,6.41981
89.0201,-0.204455,0.0500116,6.4419
89.2401,-0.17038,0.0280425,6.46387
89.4601,-0.17038,0.0059533,6.48596
89.4801,-0.153342,0.00397248,6.48794
89.5801,-0.187417,0.000250926,6.49166
89.6601,-0.204455,-4.91992e-005,6.49196
89.8801,-0.238531,-4.91992e-005,6.49196
90.0801,-0.238531,-4.91992e-005,6.49196
90.3401,-0.221493,1.08258e-005,6.4919
90.5401,-0.204455,1.08258e-005,6.4919
90.7601,-0.187417,0.00925468,6.48266
90.9801,-0.221493,0.0314039,6.46051
91.1801,-0.17038,0.0514522,6.44046
91.4001,-0.17038,0.0735414,6.41837
91.6001,-0.187417,0.0934097,6.3985
91.8201,-0.153342,0.115379,6.37654
92.0201,-0.221493,0.135427,6.35649
92.2401,-0.221493,0.157456,6.33446
92.4601,-0.238531,0.179426,6.31249
92.6601,-0.221493,0.199414,6.2925
92.9001,-0.204455,0.223424,6.26849
93.1001,-0.136304,0.243412,6.2485
93.3201,-0.204455,0.265441,6.22647
93.5201,-0.187417,0.28543,6.20648
93.7401,-0.17038,0.307399,6.18452
93.9601,-0.204455,0.329488,6.16243
94.1201,-0.204455,0.345395,6.14652
94.1601,-0.255569,0.349416,6.1425
94.3801,-0.153342,0.371386,6.12053
94.5801,-0.187417,0.391494,6.10042
94.8001,-0.187417,0.413403,6.07851
95.0201,-0.17038,0.435372,6.05654
95.2401,-0.153342,0.457341,6.03457
95.4601,-0.136304,0.47943,6.01248
95.6601,-0.153342,0.499479,5.99244
95.8801,-0.17038,0.521568,5.97035
96.0801,-0.136304,0.541496,5.95042
96.1201,-0.153342,0.545398,5.94652
96.3001,-0.136304,0.563465,5.92845
96.5201,-0.0340759,0.585435,5.90648
96.7401,0.0681518,0.607404,5.88451
96.9601,0.221493,0.629493,5.86242
97.1601,0.408911,0.649421,5.84249
97.3801,0.562252,0.67139,5.82052
97.5801,0.698556,0.691499,5.80042
97.8001,0.885974,0.713468,5.77845
98.0201,1.14154,0.735497,5.75642
98.1201,1.22673,0.745461,5.74645
98.2401,1.39711,0.757406,5.73451
98.4601,1.60157,0.779435,5.71248
98.6601,1.80602,0.799364,5.69255
98.8801,2.02752,0.821453,5.67046
99.0801,2.21493,0.841501,5.65041
99.3001,2.50458,0.86341,5.6285
99.5201,2.692,0.88544,5.60647
99.7401,2.93053,0.907409,5.58451
99.9601,3.25425,0.929438,5.56248
100.12,3.40759,0.945525,5.54639
100.16,3.44167,0.949486,5.54243
100.38,3.69724,0.971455,5.52046
100.58,3.93577,0.991504,5.50041
100.8,4.20837,1.01335,5.47856
101.02,4.41283,1.03544,5.45647
101.24,4.70247,1.05741,5.4345
101.48,4.97508,1.08142,5.41049
101.68,5.26473,1.10147,5.39045
101.92,5.55437,1.12542,5.3665
102.12,5.75883,1.14541,5.34651
102.14,5.80994,1.14739,5.34453
102.34,5.99736,1.16732,5.3246
102.54,6.26997,1.18743,5.30449
102.76,6.57665,1.20945,5.28246
102.98,6.83222,1.23142,5.26049
103.18,7.1389,1.25141,5.2405
103.4,7.46262,1.2735,5.21841
103.6,7.633,1.29349,5.19842
103.82,7.92265,1.3154,5.17652
104.02,8.26341,1.33551,5.15641
104.14,8.43379,1.34751,5.1444
104.24,8.55305,1.35742,5.1345
104.46,8.87677,1.37945,5.11247
104.66,9.18346,1.39937,5.09254
104.88,9.4731,1.42146,5.07045
105.08,9.84794,1.44145,5.05046
105.3,10.1546,1.46348,5.02843
105.52,10.4954,1.48539,5.00653
105.74,10.8191,1.50742,4.9845
105.96,11.1769,1.52945,4.96247
106.16,11.5006,1.54944,4.94248
106.38,11.8755,1.57141,4.92051
106.58,12.1992,1.59139,4.90052
106.8,12.6762,1.61336,4.87855
107.02,13.034,1.63551,4.8564
107.24,13.3578,1.65736,4.83455
107.46,13.8178,1.67945,4.81246
107.66,14.1756,1.69944,4.79248
107.88,14.6356,1.72153,4.77039
108.08,15.0104,1.74146,4.75046
108.16,15.1467,1.74944,4.74248
108.3,15.4705,1.76343,4.72849
108.54,15.9646,1.78738,4.70454
108.76,16.4757,1.80946,4.68245
108.98,16.9528,1.83137,4.66054
109.18,17.4469,1.85148,4.64043
109.4,17.958,1.87333,4.61858
109.6,18.4691,1.89344,4.59848
109.82,18.9803,1.91541,4.57651
110.04,19.5425,1.9375,4.55442
110.18,19.9003,1.95136,4.54055
110.26,20.1559,1.95941,4.53251
110.48,20.7011,1.98144,4.51048
110.68,21.2293,2.00142,4.49049
110.9,21.8086,2.02345,4.46846
111.1,22.3708,2.04356,4.44835
111.32,23.0183,2.06535,4.42656
111.52,23.6146,2.08534,4.40658
111.74,24.2791,2.10731,4.38461
111.96,24.9265,2.12946,4.36246
112.08,25.1139,2.14074,4.35117
112.16,24.6028,2.14218,4.34973
112.4,23.5805,2.14242,4.34949
112.6,23.0353,2.14242,4.34949
112.82,22.6605,2.14236,4.34955
113.02,22.439,2.14236,4.34955
113.24,22.1323,2.14236,4.34955
113.46,21.8938,2.14236,4.34955
113.66,21.7745,2.14236,4.34955
113.88,21.5189,2.14236,4.34955
114.08,21.4337,2.14236,4.34955
114.3,21.2634,2.14236,4.34955
114.52,21.11,2.14236,4.34955
114.74,20.9908,2.14236,4.34955
114.96,20.9226,2.14236,4.34955
115.16,20.7863,2.14236,4.34955
115.38,20.667,2.14236,4.34955
115.58,20.5818,2.14236,4.34955
115.8,20.5137,2.14236,4.34955
116.02,20.4285,2.14236,4.34955
116.24,20.2922,2.14236,4.34955
116.46,20.19,2.14236,4.34955
116.66,20.1559,2.14236,4.34955
116.88,20.0537,2.14236,4.34955
117.08,20.0366,2.14236,4.34955
117.3,19.9344,2.14236,4.34955
117.52,19.8322,2.14236,4.34955
117.74,19.7811,2.14236,4.34955
117.96,19.764,2.14236,4.34955
118.16,19.6618,2.14236,4.34955
118.38,19.5766,2.14236,4.34955
118.58,19.4914,2.14236,4.34955
118.8,19.5255,2.14236,4.34955
119.02,19.4403,2.14236,4.34955
119.24,19.3722,2.14236,4.34955
119.46,19.3551,2.14236,4.34955
119.66,19.321,2.14236,4.34955
119.88,19.2358,2.14236,4.34955
120.08,19.1847,2.14236,4.34955
120.3,19.1677,2.14236,4.34955
120.52,19.1507,2.14236,4.34955
120.74,19.0484,2.14236,4.34955
120.96,19.0655,2.14236,4.34955
121.16,18.9803,2.14236,4.34955
121.38,18.9462,2.14236,4.34955
121.58,18.9121,2.14236,4.34955
121.8,18.861,2.14236,4.34955
122.02,18.7417,2.14236,4.34955
122.24,18.8099,2.14236,4.34955
122.46,18.7417,2.14236,4.34955
122.66,18.7588,2.14236,4.34955
122.88,18.6906,2.14236,4.34955
123.08,18.6736,2.14236,4.34955
123.3,18.6566,2.14236,4.34955
123.52,18.5884,2.14236,4.34955
123.74,18.5884,2.14236,4.34955
123.96,18.5543,2.14236,4.34955
124.16,18.5032,2.14236,4.34955
124.38,18.5032,2.14236,4.34955
124.58,18.4351,2.14236,4.34955
124.8,18.401,2.14236,4.34955
125.02,18.384,2.14236,4.34955
125.24,18.3669,2.14236,4.34955
125.46,18.384,2.14236,4.34955
125.66,18.2817,2.14236,4.34955
125.88,18.2817,2.14236,4.34955
126.08,18.2647,2.14236,4.34955
126.3,18.2817,2.14236,4.34955
126.52,18.2476,2.14236,4.34955
126.74,18.2136,2.14236,4.34955
126.96,18.1625,2.14236,4.34955
127.16,18.1625,2.14236,4.34955
127.38,18.0773,2.14236,4.34955
127.58,18.0943,2.14236,4.34955
127.8,18.0943,2.14236,4.34955
128.02,18.0773,2.14236,4.34955
128.24,18.0602,2.14236,4.34955
128.46,18.0602,2.14236,4.34955
128.66,18.0262,2.14236,4.34955
128.88,17.975,2.14236,4.34955
129.08,17.941,2.14236,4.34955
129.3,17.975,2.14236,4.34955
129.52,17.941,2.14236,4.34955
129.74,17.9069,2.14236,4.34955
129.96,17.8728,2.14236,4.34955
130.16,17.8387,2.14236,4.34955
130.38,17.7876,2.14236,4.34955
130.58,17.7876,2.14236,4.34955
130.8,17.8047,2.14236,4.34955
131.02,17.7535,2.14236,4.34955
131.24,17.7195,2.14236,4.34955
131.46,17.7535,2.14236,4.34955
131.66,17.7024,2.14236,4.34955
131.88,17.6513,2.14236,4.34955
132.08,17.7024,2.14236,4.34955
132.3,17.6343,2.14236,4.34955
132.52,17.6343,2.14236,4.34955
132.74,17.6343,2.14236,4.34955
132.96,17.6002,2.14236,4.34955
133.16,17.6002,2.14236,4.34955
133.38,17.5661,2.14236,4.34955
133.58,17.515,2.14236,4.34955
133.8,17.515,2.14236,4.34955
134.02,17.5321,2.14236,4.34955
134.24,17.515,2.14236,4.34955
134.46,17.4469,2.14236,4.34955
134.66,17.515,2.14236,4.34955
134.88,17.498,2.14236,4.34955
135.08,17.4298,2.14236,4.34955
135.3,17.4298,2.14236,4.34955
135.52,17.3787,2.14236,4.34955
135.74,17.4128,2.14236,4.34955
135.96,17.4128,2.14236,4.34955
136.16,17.3276,2.14236,4.34955
136.38,17.3617,2.14236,4.34955
136.58,17.3106,2.14236,4.34955
136.8,17.3276,2.14236,4.34955
137.02,17.3446,2.14236,4.34955
137.24,17.3106,2.14236,4.34955
137.46,17.2935,2.14236,4.34955
137.66,17.3106,2.14236,4.34955
137.88,17.2254,2.14236,4.34955
138.08,17.2083,2.14236,4.34955
138.3,17.2594,2.14236,4.34955
138.52,17.2765,2.14236,4.34955
138.74,17.2254,2.14236,4.34955
138.96,17.1913,2.14236,4.34955
139.16,17.1913,2.14236,4.34955
139.38,17.1743,2.14236,4.34955
139.58,17.1402,2.14236,4.34955
139.8,17.0891,2.14236,4.34955
140.02,17.1231,2.14236,4.34955
140.24,17.0891,2.14236,4.34955
140.46,17.072,2.14236,4.34955
140.66,17.038,2.14236,4.34955
140.88,17.055,2.14236,4.34955
141.08,17.038,2.14236,4.34955
141.3,17.038,2.14236,4.34955
141.52,16.9868,2.14236,4.34955
141.74,16.9868,2.14236,4.34955
141.96,16.9528,2.14236,4.34955
142.16,16.9357,2.14236,4.34955
